ln_a,zeta_obs,Phi_N,Psi_N,delta_b_N,delta_gamma_N,delta_nu_N,zeta,u,delta_b,delta_gamma,delta_nu,vartheta_b,vartheta_gamma,vartheta_nu,alpha
5.180816459236603500e-01,9.032349191311944594e-05,1.600665933944289937e-04,2.154855234617094857e-05,1.000300363618730426e+00,-3.903371989552176301e-04,-3.903371989552176301e-04,9.032349191311944594e-05,1.118720442592903945e-04,9.999647474859525431e-01,-8.378253759923792081e-04,-8.378253759923792081e-04,1.390530093505316456e-04,1.704845864140956300e-04,1.704845864140956300e-04,1.948752696082291680e-04
5.203842310166543195e-01,9.058611341515647409e-05,1.599388116527417471e-04,2.132911922293299759e-05,1.000296292260835607e+00,-4.009850573949060178e-04,-4.009850573949060178e-04,9.058611341515647409e-05,1.119152326380894717e-04,9.999605465629213263e-01,-8.486459879472639046e-04,-8.486459879472639046e-04,1.394557382613160112e-04,1.707846265395960802e-04,1.707846265395960802e-04,1.941896543728924003e-04
5.226868161096484000e-01,9.084777472996740017e-05,1.598046340588657856e-04,2.110951616786585906e-05,1.000292189223684680e+00,-4.116370756841817571e-04,-4.116370756841817571e-04,9.084777472996740017e-05,1.119572908978332592e-04,9.999563173509911085e-01,-8.594662392755147940e-04,-8.594662392755147940e-04,1.398569581202867198e-04,1.710776902256146213e-04,1.710776902256146213e-04,1.935058146067095185e-04
5.249894012026424805e-01,9.110847898391283121e-05,1.596641488351386662e-04,2.088975749189192098e-05,1.000288054907229052e+00,-4.222920220250055731e-04,-4.222920220250055731e-04,9.110847898391283121e-05,1.119982364758047522e-04,9.999520601978016954e-01,-8.702849679282245818e-04,-8.702849679282245818e-04,1.402566724430688453e-04,1.713637664278200594e-04,1.713637664278200594e-04,1.928237469897916439e-04
5.272919862956364501e-01,9.136822929171178052e-05,1.595174433245952661e-04,2.066985728512011863e-05,1.000283889710165797e+00,-4.329486740108865481e-04,-4.329486740108865481e-04,9.136822929171178052e-05,1.120380865768318991e-04,9.999477754504352278e-01,-8.811010203182141447e-04,-8.811010203182141447e-04,1.406548846982753713e-04,1.716428446804845549e-04,1.716428446804845549e-04,1.921434480758064728e-04
5.295945713886305306e-01,9.162702875635978330e-05,1.593646039979592331e-04,2.044982941843732655e-05,1.000279694029895028e+00,-4.436058187484295335e-04,-4.436058187484295335e-04,9.162702875635978330e-05,1.120768581747971099e-04,9.999434634553706625e-01,-8.919132514476179729e-04,-8.919132514476179729e-04,1.410515983066482320e-04,1.719149150921956846e-04,1.719149150921956846e-04,1.914649142900556335e-04
5.318971564816246111e-01,9.188488046904415274e-05,1.592057164607065087e-04,2.022968754506187117e-05,1.000275468262482592e+00,-4.542622529748680861e-04,-4.542622529748680861e-04,9.188488046904415274e-05,1.121145680141060239e-04,9.999391245584402510e-01,-9.027205250312921817e-04,-9.027205250312921817e-04,1.414468166401672874e-04,1.721799683414656395e-04,1.721799683414656395e-04,1.907881419269284653e-04
5.341997415746186917e-01,9.214178750905553618e-05,1.590408654599507977e-04,2.000944510205774111e-05,1.000271212802619214e+00,-4.649167831716416390e-04,-4.649167831716416390e-04,9.214178750905553618e-05,1.121512326111132773e-04,9.999347591047859085e-01,-9.135217136160947481e-04,-9.135217136160947481e-04,1.418405430211260954e-04,1.724379956722381824e-04,1.724379956722381824e-04,1.901131271476774515e-04
5.365023266676126612e-01,9.239775294369739777e-05,1.588701348913953103e-04,1.978911531181078262e-05,1.000266928043584302e+00,-4.755682256740537150e-04,-4.755682256740537150e-04,9.239775294369739777e-05,1.121868682555081804e-04,9.999303674388176910e-01,-9.243156986960864366e-04,-9.243156986960864366e-04,1.422327807211743714e-04,1.726889888892962389e-04,1.726889888892962389e-04,1.894398659775876122e-04
5.388049117606067417e-01,9.265277982819131349e-05,1.586936078061394371e-04,1.956871118346505069e-05,1.000262614377207315e+00,-4.862154067770685915e-04,-4.862154067770685915e-04,9.265277982819131349e-05,1.122214910116563642e-04,9.999259499041723842e-01,-9.351013708236940482e-04,-9.351013708236940482e-04,1.426235329603250219e-04,1.729329403535699041e-04,1.729329403535699041e-04,1.887683543033339512e-04
5.411074968536008223e-01,9.290687120557897271e-05,1.585113664174866174e-04,1.934824551431980346e-05,1.000258272193832676e+00,-4.968571628372817073e-04,-4.968571628372817073e-04,9.290687120557897271e-05,1.122551167198987762e-04,9.999215068436729803e-01,-9.458776297168767578e-04,-9.458776297168767578e-04,1.430128029059249655e-04,1.731698429773466537e-04,1.731698429773466537e-04,1.880985878699618712e-04
5.434100819465947918e-01,9.316003010661934173e-05,1.583234921076651460e-04,1.912773089118600185e-05,1.000253901882283580e+00,-5.074923403711271291e-04,-5.074923403711271291e-04,9.316003010661934173e-05,1.122877609978053436e-04,9.999170385992902643e-01,-9.566433843623484493e-04,-9.566433843623484493e-04,1.434005936715878173e-04,1.733996902193844390e-04,1.733996902193844390e-04,1.874305622778195055e-04
5.457126670395888723e-01,9.341225954968289977e-05,1.581300654345378935e-04,1.890717969170286976e-05,1.000249503829827802e+00,-5.181197961493600249e-04,-5.181197961493600249e-04,9.341225954968289977e-05,1.123194392413857695e-04,9.999125455121036232e-01,-9.673975531149031030e-04,-9.673975531149031030e-04,1.437869083160893033e-04,1.736224760799301838e-04,1.736224760799301838e-04,1.867642729791520759e-04
5.480152521325829529e-01,9.366356254064091486e-05,1.579311661382329075e-04,1.868660408561367478e-05,1.000245078422142830e+00,-5.287383972878597878e-04,-5.287383972878597878e-04,9.366356254064091486e-05,1.123501666262545896e-04,9.999080279222639644e-01,-9.781390637928781464e-04,-9.781390637928781464e-04,1.441717498422221539e-04,1.738381950956436857e-04,1.738381950956436857e-04,1.860997152746107894e-04
5.503178372255769224e-01,9.391394207275019317e-05,1.577268731477203729e-04,1.846601603600036342e-05,1.000240626043283676e+00,-5.393470213348112215e-04,-5.393470213348112215e-04,9.391394207275019317e-05,1.123799581087505566e-04,9.999034861689574116e-01,-9.888668537698134479e-04,-9.888668537698134479e-04,1.445551211956106635e-04,1.740468423344286824e-04,1.740468423344286824e-04,1.854368843095670924e-04
5.526204223185710029e-01,9.416340112653255633e-05,1.575172645873428967e-04,1.824542730047668492e-05,1.000236147075650228e+00,-5.499445563543105134e-04,-5.499445563543105134e-04,9.416340112653255633e-05,1.124088284270092412e-04,9.998989205903692223e-01,-9.995798700623474784e-04,-9.995798700623474784e-04,1.449370252634828052e-04,1.742484133901720314e-04,1.742484133901720314e-04,1.847757750702029838e-04
5.549230074115650835e-01,9.441194266964983298e-05,1.573024177833387462e-04,1.802484943233989860e-05,1.000231641899954838e+00,-5.605299010064302041e-04,-5.605299010064302041e-04,9.441194266964983298e-05,1.124367921019897316e-04,9.998943315236489271e-01,-1.010277069414389130e-03,-1.010277069414389130e-03,1.453174648734000603e-04,1.744429043773929283e-04,1.744429043773929283e-04,1.841163823792085481e-04
5.572255925045590530e-01,9.465956965677276513e-05,1.570824092702295617e-04,1.780429378168050896e-05,1.000227110895192340e+00,-5.711019646238118912e-04,-5.711019646238118912e-04,9.465956965677276513e-05,1.124638634384532741e-04,9.998897193048769116e-01,-1.020957418377624933e-03,-1.020957418377624933e-03,1.456964427919426068e-04,1.746303119258028143e-04,1.746303119258028143e-04,1.834587008915990495e-04
5.595281775975531335e-01,9.490628502944448001e-05,1.568573147972345504e-04,1.758377149644970339e-05,1.000222554438608524e+00,-5.816596672848224452e-04,-5.816596672848224452e-04,9.490628502944448001e-05,1.124900565258941834e-04,9.998850842690307772e-01,-1.031619893388399179e-03,-1.031619893388399179e-03,1.460739617233497293e-04,1.748106331747775982e-04,1.748106331747775982e-04,1.828027250899871598e-04
5.618307626905472141e-01,9.515209171593760581e-05,1.566272093346363526e-04,1.736329352348458730e-05,1.000217972905671493e+00,-5.922019398833167818e-04,-5.922019398833167818e-04,9.515209171593760581e-05,1.125153852394221931e-04,9.998804267499532550e-01,-1.042263480841005554e-03,-1.042263480841005554e-03,1.464500243081140701e-04,1.749838657677436579e-04,1.749838657677436579e-04,1.821484492796051691e-04
5.641333477835411836e-01,9.539699263110539712e-05,1.563921670800130358e-04,1.714287060949106758e-05,1.000213366670042348e+00,-6.027277241950682301e-04,-6.027277241950682301e-04,9.539699263110539712e-05,1.125398632405964647e-04,9.998757470803204539e-01,-1.052887177157454035e-03,-1.052887177157454035e-03,1.468246331215290962e-04,1.751500078464793817e-04,1.751500078464793817e-04,1.814958675834264833e-04
5.664359328765352641e-01,9.564099067622559630e-05,1.561522614645500487e-04,1.692251330198395079e-05,1.000208736103546325e+00,-6.132359729409034678e-04,-6.132359729409034678e-04,9.564099067622559630e-05,1.125635039782095471e-04,9.998710455916117734e-01,-1.063489988853741656e-03,-1.063489988853741656e-03,1.471977906721884280e-04,1.753090580453331730e-04,1.753090580453331730e-04,1.808449739364928878e-04
5.687385179695293447e-01,9.588408873883732880e-05,1.559075651592033683e-04,1.670223195018483869e-05,1.000204081576146153e+00,-6.237256498465894045e-04,-6.237256498465894045e-04,9.588408873883732880e-05,1.125863206890221675e-04,9.998663226140790394e-01,-1.074070932602678129e-03,-1.074070932602678129e-03,1.475694994004368937e-04,1.754610154853603282e-04,1.754610154853603282e-04,1.801957620803866348e-04
5.710411030625233142e-01,9.612628969257054460e-05,1.556581500808880175e-04,1.648203670587752314e-05,1.000199403455913849e+00,-6.341957296995240530e-04,-6.341957296995240530e-04,9.612628969257054460e-05,1.126083263984480677e-04,9.998615784767184156e-01,-1.084629035293316378e-03,-1.084629035293316378e-03,1.479397616767723074e-04,1.756058797683803354e-04,1.756058797683803354e-04,1.795482255571206117e-04
5.733436881555173947e-01,9.636759639696751791e-05,1.554040873985580815e-04,1.626193752422113771e-05,1.000194702109004741e+00,-6.446451984022669515e-04,-6.446451984022669515e-04,9.636759639696751791e-05,1.126295339211886556e-04,9.998568135072412044e-01,-1.095163334087021628e-03,-1.095163334087021628e-03,1.483085798001976166e-04,1.757436509709565974e-04,1.757436509709565974e-04,1.789023577029942482e-04
5.756462732485114753e-01,9.660801169729563251e-05,1.551454475393195475e-04,1.604194416452166239e-05,1.000189977899632154e+00,-6.550730530229676839e-04,-6.550730530229676839e-04,9.660801169729563251e-05,1.126499558618172949e-04,9.998520280320466469e-01,-1.105672876470236918e-03,-1.105672876470236918e-03,1.486759559965229337e-04,1.758743296383007495e-04,1.758743296383007495e-04,1.782581516418153562e-04
5.779488583415055558e-01,9.684753842435200855e-05,1.548823001944280302e-04,1.582206619096202535e-05,1.000185231190040991e+00,-6.654783018427175420e-04,-6.654783018427175420e-04,9.684753842435200855e-05,1.126696046153140339e-04,9.998472223761949440e-01,-1.116156720303973678e-03,-1.116156720303973678e-03,1.490418924166177477e-04,1.759979167781043619e-04,1.759979167781043619e-04,1.776156002781098520e-04
5.802514434344995253e-01,9.708617939425899491e-05,1.546147143253222484e-04,1.560231297329147933e-05,1.000180462340483745e+00,-6.758599643998885152e-04,-6.758599643998885152e-04,9.708617939425899491e-05,1.126884923675504742e-04,9.998423968633810555e-01,-1.126613933870090466e-03,-1.126613933870090466e-03,1.494063911346131003e-04,1.761144138543002777e-04,1.761144138543002777e-04,1.769746962896698729e-04
5.825540285274936059e-01,9.732393740824848071e-05,1.543427581695497048e-04,1.538269368747498451e-05,1.000175671709196523e+00,-6.862170715314898578e-04,-6.862170715314898578e-04,9.732393740824848071e-05,1.127066310957234652e-04,9.998375518159092756e-01,-1.137043595914383719e-03,-1.137043595914383719e-03,1.497694541460533734e-04,1.762238227807563242e-04,1.762238227807563242e-04,1.763354321200332896e-04
5.848566136204876864e-01,9.756081525243787210e-05,1.540664992466846681e-04,1.516321731630404805e-05,1.000170859652374844e+00,-6.965486654115787693e-04,-6.965486654115787693e-04,9.756081525243787210e-05,1.127240325687419201e-04,9.998326875546685866e-01,-1.147444795686546450e-03,-1.147444795686546450e-03,1.501310833660000194e-04,1.763261459149055978e-04,1.763261459149055978e-04,1.756977999704928926e-04
5.871591987134816559e-01,9.779681569759429173e-05,1.537860043642402190e-04,1.494389264996981979e-05,1.000166026524151208e+00,-7.068537995867784241e-04,-7.068537995867784241e-04,9.779681569759429173e-05,1.127407083475641115e-04,9.998278043991084552e-01,-1.157816632977034816e-03,-1.157816632977034816e-03,1.504912806270864757e-04,1.764213860513160067e-04,1.764213860513160067e-04,1.750617917915905822e-04
5.894617838064757365e-01,9.803194149888782801e-05,1.535013396235023690e-04,1.472472828660017889e-05,1.000161172676572008e+00,-7.171315390089325146e-04,-7.171315390089325146e-04,9.803194149888782801e-05,1.127566697854880069e-04,9.998229026672155184e-01,-1.168158218150884596e-03,-1.168158218150884596e-03,1.508500476775268375e-04,1.765095464152038418e-04,1.765095464152038418e-04,1.744273992744188140e-04
5.917643688994698170e-01,9.826619539563257334e-05,1.532125704253702514e-04,1.450573263276283076e-05,1.000156298459576210e+00,-7.273809600649334961e-04,-7.273809600649334961e-04,9.826619539563257334e-05,1.127719280283954041e-04,9.998179826754910460e-01,-1.178468672178515112e-03,-1.178468672178515112e-03,1.512073861790791298e-04,1.765906306558954683e-04,1.765906306558954683e-04,1.737946138413592903e-04
5.940669539924637865e-01,9.849958011101634606e-05,1.529197614761248082e-04,1.428691390393659619e-05,1.000151404220973816e+00,-7.376011506037589028e-04,-7.376011506037589028e-04,9.849958011101634606e-05,1.127864940149529423e-04,9.998130447389288467e-01,-1.188747126663570672e-03,-1.188747126663570672e-03,1.515632977049668378e-04,1.766646428402428304e-04,1.766646428402428304e-04,1.731634266366051899e-04
5.963695390854578671e-01,9.873209835181587062e-05,1.526229767932105424e-04,1.406828012495308820e-05,1.000146490306424107e+00,-7.477912099607653910e-04,-7.477912099607653910e-04,9.873209835181587062e-05,1.128003784767689588e-04,9.998080891709937301e-01,-1.198992723867841172e-03,-1.198992723867841172e-03,1.519177837377599146e-04,1.767315874459978375e-04,1.767315874459978375e-04,1.725338285160738590e-04
5.986721241784519476e-01,9.896375280809981449e-05,1.523222797110040700e-04,1.384983913041280172e-05,1.000141557059416764e+00,-7.579502489792242469e-04,-7.579502489792242469e-04,9.896375280809981449e-05,1.128135919385126162e-04,9.998031162836011898e-01,-1.209204616733274658e-03,-1.209204616733274658e-03,1.522708456672203366e-04,1.767914693551527611e-04,1.767914693551527611e-04,1.719058100368573349e-04
6.009747092714459171e-01,9.919454615291642960e-05,1.520177328865050695e-04,1.363159856507816404e-05,1.000136604821250996e+00,-7.680773900291964790e-04,-7.680773900291964790e-04,9.919454615291642960e-05,1.128261447179945936e-04,9.997981263870970858e-01,-1.219381968901174854e-03,-1.219381968901174854e-03,1.526224847881155926e-04,1.768442938472534988e-04,1.768442938472534988e-04,1.712793614464708008e-04
6.032772943644399977e-01,9.942448104196742432e-05,1.517093983050639872e-04,1.341356588424834340e-05,1.000131633931016673e+00,-7.781717670237052117e-04,-7.781717670237052117e-04,9.942448104196742432e-05,1.128380469262157677e-04,9.997931197902379941e-01,-1.229523954728568283e-03,-1.229523954728568283e-03,1.529727022980060169e-04,1.768900665926939468e-04,1.768900665926939468e-04,1.706544726714235769e-04
6.055798794574340782e-01,9.965356011326478630e-05,1.513973372860880301e-04,1.319574835412062723e-05,1.000126644725574998e+00,-7.882325254322730332e-04,-7.882325254322730332e-04,9.965356011326478630e-05,1.128493084673854135e-04,9.997880968001727764e-01,-1.239629759301814687e-03,-1.239629759301814687e-03,1.533214992950110347e-04,1.769287936460007496e-04,1.769287936460007496e-04,1.700311333053587616e-04
6.078824645504281587e-01,9.988178598677298228e-05,1.510816104886884771e-04,1.297815305214353317e-05,1.000121637539541197e+00,-7.982588222918155169e-04,-7.982588222918155169e-04,9.988178598677298228e-05,1.128599390389165155e-04,9.997830577224243731e-01,-1.249698578447481579e-03,-1.249698578447481579e-03,1.536688767755629663e-04,1.769604814391185111e-04,1.769604814391185111e-04,1.694093325969670070e-04
6.101850496434221283e-01,1.001091612640332413e-04,1.507622779174227763e-04,1.276078686736830748e-05,1.000116612705266084e+00,-8.082498262149200811e-04,-8.082498262149200811e-04,1.001091612640332413e-04,1.128699481314015488e-04,9.997780028608719283e-01,-1.259729618740526276e-03,-1.259729618740526276e-03,1.540148356321554375e-04,1.769851367747070391e-04,1.769851367747070391e-04,1.687890594369752251e-04
6.124876347364162088e-01,1.003356885277698947e-04,1.504393989279020384e-04,1.254365650080583076e-05,1.000111570552819629e+00,-8.182047173955233049e-04,-8.182047173955233049e-04,1.003356885277698947e-04,1.128793450285757254e-04,9.997729325177339144e-01,-1.269722097509826206e-03,-1.269722097509826206e-03,1.543593766510969665e-04,1.770027668194636909e-04,1.770027668194636909e-04,1.681703023452792763e-04
6.147902198294102893e-01,1.005613703414790292e-04,1.501130322325341915e-04,1.232676846579736096e-05,1.000106511409973642e+00,-8.281226876119718479e-04,-8.281226876119718479e-04,1.005613703414790292e-04,1.128881388072763901e-04,9.997678469935519230e-01,-1.279675242841077408e-03,-1.279675242841077408e-03,1.547025005102807061e-04,1.770133790974846399e-04,1.770133790974846399e-04,1.675530494570283435e-04
6.170928049224042589e-01,1.007862092489974901e-04,1.497832359061575496e-04,1.211012908840823426e-05,1.000101435602186895e+00,-8.380029402274899583e-04,-8.380029402274899583e-04,1.007862092489974901e-04,1.128963383374057244e-04,9.997627465871745667e-01,-1.289588293577112856e-03,-1.289588293577112856e-03,1.550442077769833508e-04,1.770169814836821428e-04,1.770169814836821428e-04,1.669372885087939539e-04
6.193953900153983394e-01,1.010102077740523139e-04,1.494500673917949446e-04,1.189374450785495941e-05,1.000096343452588243e+00,-8.478446901880360050e-04,-8.478446901880360050e-04,1.010102077740523139e-04,1.129039522819072733e-04,9.997576315957424908e-01,-1.299460499315665098e-03,-1.299460499315665098e-03,1.553844989057080620e-04,1.770135821972747454e-04,1.770135821972747454e-04,1.663230068238218215e-04
6.216979751083924199e-01,1.012333684197896417e-04,1.491135835063189265e-04,1.167762067697807895e-05,1.000091235281963975e+00,-8.576471640175393606e-04,-8.576471640175393606e-04,1.012333684197896417e-04,1.129109890967677207e-04,9.997525023146737189e-01,-1.309291120404610298e-03,-1.309291120404610298e-03,1.557233742360882717e-04,1.770031897953712723e-04,1.770031897953712723e-04,1.657101912973729728e-04
6.240005602013863895e-01,1.014556936682809476e-04,1.487738404462235682e-04,1.146176336277387553e-05,1.000086111408742706e+00,-8.674095998104923736e-04,-8.674095998104923736e-04,1.014556936682809476e-04,1.129174570310548232e-04,9.997473590376495522e-01,-1.319079427934711666e-03,-1.319079427934711666e-03,1.560608339908717442e-04,1.769858131666708265e-04,1.769858131666708265e-04,1.650988283812925407e-04
6.263031452943804700e-01,1.016771859800093969e-04,1.484308937934048888e-04,1.124617814699962776e-05,1.000080972148982061e+00,-8.771312472218882128e-04,-8.771312472218882128e-04,1.016771859800093969e-04,1.129233641270090246e-04,9.997422020566010259e-01,-1.328824703729924311e-03,-1.328824703729924311e-03,1.563968782740064170e-04,1.769614615253031927e-04,1.769614615253031927e-04,1.644889040683477602e-04
6.286057303873745505e-01,1.018978477933317706e-04,1.480847985209345020e-04,1.103087042686995260e-05,1.000075817816356682e+00,-8.868113674544431113e-04,-8.868113674544431113e-04,1.018978477933317706e-04,1.129287182202017232e-04,9.997370316616961405e-01,-1.338526240335250004e-03,-1.338526240335250004e-03,1.567315070688528496e-04,1.769301444048376987e-04,1.769301444048376987e-04,1.638804038764587350e-04
6.309083154803685201e-01,1.021176815239175126e-04,1.477356089989375633e-04,1.081584541586266574e-05,1.000070648722146682e+00,-8.964492332430862038e-04,-8.964492332430862038e-04,1.021176815239175126e-04,1.129335269397801784e-04,9.997318481413274283e-01,-1.348183341002206917e-03,-1.348183341002206917e-03,1.570647202365509543e-04,1.768918716524912448e-04,1.768918716524912448e-04,1.632733128324003586e-04
6.332109005733626006e-01,1.023366895641640605e-04,1.473833790004728324e-04,1.060110814465489530e-05,1.000065465175226764e+00,-9.060441288366413888e-04,-9.060441288366413888e-04,1.023366895641640605e-04,1.129377977088189558e-04,9.997266517821004062e-01,-1.357795319671917158e-03,-1.357795319671917158e-03,1.573965175145721797e-04,1.768466534235688678e-04,1.768466534235688678e-04,1.626676154555493101e-04
6.355134856663566811e-01,1.025548742825876453e-04,1.470281617075188242e-04,1.038666346221315227e-05,1.000060267482056675e+00,-9.155953499766515593e-04,-9.155953499766515593e-04,1.025548742825876453e-04,1.129415377448007976e-04,9.997214428688222521e-01,-1.367361500955854804e-03,-1.367361500955854804e-03,1.577268985154914348e-04,1.767945001761743245e-04,1.767945001761743245e-04,1.620632957413005047e-04
6.378160707593506507e-01,1.027722380231880443e-04,1.466700097169638093e-04,1.017251603706347332e-05,1.000055055946671656e+00,-9.251022038732572726e-04,-9.251022038732572726e-04,1.027722380231880443e-04,1.129447540602515176e-04,9.997162216844908134e-01,-1.376881220114263343e-03,-1.376881220114263343e-03,1.580558627260188155e-04,1.767354226662328995e-04,1.767354226662328995e-04,1.614603371447598257e-04
6.401186558523447312e-01,1.029887831047896705e-04,1.463089750467184372e-04,9.958670358769025751e-06,1.000049830870676226e+00,-9.345640091780475691e-04,-9.345640091780475691e-04,1.029887831047896705e-04,1.129474534635586963e-04,9.997109885102855031e-01,-1.386353823032282408e-03,-1.386353823032282408e-03,1.583834095063327112e-04,1.766694319428696407e-04,1.766694319428696407e-04,1.608587225643060199e-04
6.424212409453388117e-01,1.032045118203556795e-04,1.459451091418817567e-04,9.745130739648174916e-06,1.000044592553237077e+00,-9.439800959537860119e-04,-9.439800959537860119e-04,1.032045118203556795e-04,1.129496425600038544e-04,9.997057436255570861e-01,-1.395778666193801375e-03,-1.395778666193801375e-03,1.587095380897639773e-04,1.765965393441949033e-04,1.765965393441949033e-04,1.602584343255120613e-04
6.447238260383327813e-01,1.034194264362771256e-04,1.455784628809886328e-04,9.531901316766543076e-06,1.000039341291077966e+00,-9.533498056408777231e-04,-9.533498056408777231e-04,1.034194264362771256e-04,1.129513277530436687e-04,9.997004873078189080e-01,-1.405155116653052398e-03,-1.405155116653052398e-03,1.590342475828826984e-04,1.765167564935498929e-04,1.765167564935498929e-04,1.596594541654759627e-04
6.470264111313268618e-01,1.036335291916360975e-04,1.452090865824202004e-04,9.318986054241494674e-06,1.000034077378476605e+00,-9.626724910204694299e-04,-9.626724910204694299e-04,1.036335291916360975e-04,1.129525152458775921e-04,9.996952198327390127e-01,-1.414482552003979744e-03,-1.414482552003979744e-03,1.593575369660472549e-04,1.764300952962720838e-04,1.764300952962720838e-04,1.590617632173816015e-04
6.493289962243209423e-01,1.038468222974434156e-04,1.448370300108038828e-04,9.106388745900600057e-06,1.000028801107262222e+00,-9.719475161740141452e-04,-9.719475161740141452e-04,1.038468222974434156e-04,1.129532110433440156e-04,9.996899414741322598e-01,-1.423760360347390208e-03,-1.423760360347390208e-03,1.596794050944789578e-04,1.763365679370446158e-04,1.763365679370446158e-04,1.584653419963644638e-04
6.516315813173150229e-01,1.040593079358511763e-04,1.444623423836220103e-04,8.894113018338882320e-06,1.000023512766816003e+00,-9.811742564391503184e-04,-9.811742564391503184e-04,1.040593079358511763e-04,1.129534209541900586e-04,9.996846525039534415e-01,-1.432987940255910607e-03,-1.432987940255910607e-03,1.599998506999332102e-04,1.762361868778994649e-04,1.762361868778994649e-04,1.578701703858747390e-04
6.539341664103089924e-01,1.042709882593419310e-04,1.440850723778574376e-04,8.682162334423324641e-06,1.000018212644071758e+00,-9.903520983617149394e-04,-9.903520983617149394e-04,1.042709882593419310e-04,1.129531505937652556e-04,9.996793531922905096e-01,-1.442164700736776016e-03,-1.442164700736776016e-03,1.603188723930426584e-04,1.761289648569483576e-04,1.761289648569483576e-04,1.572762276256835505e-04
6.562367515033030729e-01,1.044818653898932001e-04,1.437052681368848682e-04,8.470539997298482315e-06,1.000012901023520584e+00,-9.994804396436848121e-04,-9.994804396436848121e-04,1.044818653898932001e-04,1.129524053871916824e-04,9.996740438073590251e-01,-1.451290061192451542e-03,-1.451290061192451542e-03,1.606364686664170610e-04,1.760149148879236382e-04,1.760149148879236382e-04,1.566834923007931393e-04
6.585393365962971535e-01,1.046919414181211974e-04,1.433229772773110587e-04,8.259249154948317606e-06,1.000007578187216639e+00,-1.008558689086833061e-03,-1.008558689086833061e-03,1.046919414181211974e-04,1.129511905730695151e-04,9.996687246154973838e-01,-1.460363451379111067e-03,-1.460363451379111067e-03,1.609526378985875626e-04,1.758940502606131425e-04,1.758940502606131425e-04,1.560919423331136335e-04
6.608419216892911230e-01,1.049012184024044692e-04,1.429382468961254578e-04,8.048292805375094707e-06,1.000002244414784913e+00,-1.017586266531886417e-03,-1.017586266531886417e-03,1.049012184024044692e-04,1.129495112077795639e-04,9.996633958811614873e-01,-1.469384311363004618e-03,-1.469384311363004618e-03,1.612673783588925965e-04,1.757663845422808007e-04,1.757663845422808007e-04,1.555015549744641172e-04
6.631445067822852035e-01,1.051096983679881400e-04,1.425511235778407614e-04,7.837673802460034590e-06,9.999968999834332184e-01,-1.026562602792899974e-03,-1.026562602792899974e-03,1.051096983679881400e-04,1.129473721704481745e-04,9.996580578669218564e-01,-1.478352091474692672e-03,-1.478352091474692672e-03,1.615806882134088770e-04,1.756319315801703311e-04,1.756319315801703311e-04,1.549123068029306053e-04
6.654470918752792841e-01,1.053173833060751751e-04,1.421616534018613947e-04,7.627394862570510800e-06,9.999915451679661782e-01,-1.035487139586627496e-03,-1.035487139586627496e-03,1.053173833060751751e-04,1.129447781686456859e-04,9.996527108334601897e-01,-1.487266252261210293e-03,-1.487266252261210293e-03,1.618925655320333000e-04,1.754907055051889799e-04,1.754907055051889799e-04,1.543241737218487637e-04
6.677496769682732536e-01,1.055242751729040498e-04,1.417698819499662688e-04,7.417458571986753030e-06,9.999861802408014366e-01,-1.044359329456580419e-03,-1.044359329456580419e-03,1.055242751729040498e-04,1.129417337448908028e-04,9.996473550395668095e-01,-1.496126264436143521e-03,-1.496126264436143521e-03,1.622030082968339555e-04,1.753427207368795098e-04,1.753427207368795098e-04,1.537371309624558681e-04
6.700522620612673341e-01,1.057303758888189374e-04,1.413758543138454228e-04,7.207867395218368954e-06,9.999808054719915296e-01,-1.053178635691504961e-03,-1.053178635691504961e-03,1.057303758888189374e-04,1.129382432840373064e-04,9.996419907421394413e-01,-1.504931608827654241e-03,-1.504931608827654241e-03,1.625120144117868327e-04,1.751879919897839782e-04,1.751879919897839782e-04,1.531511530910521757e-04
6.723548471542614147e-01,1.059356873373367130e-04,1.409796151028225243e-04,6.998623684284816676e-06,9.999754211292467554e-01,-1.061944532237977428e-03,-1.061944532237977428e-03,1.059356873373367130e-04,1.129343110216215297e-04,9.996366181961818809e-01,-1.513681776324463492e-03,-1.513681776324463492e-03,1.628195817140210293e-04,1.750265342813078090e-04,1.750265342813078090e-04,1.525662140205538318e-04
6.746574322472553842e-01,1.061402113642153250e-04,1.405812084517059032e-04,6.789729689035044289e-06,9.999700274779644849e-01,-1.070656503606825204e-03,-1.070656503606825204e-03,1.061402113642153250e-04,1.129299410532503693e-04,9.996312376548047718e-01,-1.522376267819826627e-03,-1.522376267819826627e-03,1.631257079866997508e-04,1.748583629411935229e-04,1.748583629411935229e-04,1.519822870272936660e-04
6.769600173402494647e-01,1.063439497765306791e-04,1.401806780285864583e-04,6.581187568578599303e-06,9.999646247812605804e-01,-1.079314044773082648e-03,-1.079314044773082648e-03,1.063439497765306791e-04,1.129251373451092784e-04,9.996258493692252722e-01,-1.531014594153519816e-03,-1.531014594153519816e-03,1.634303909736606992e-04,1.746834936227069672e-04,1.746834936227069672e-04,1.513993447746221600e-04
