ln_a,zeta_obs,Phi_N,Psi_N,delta_b_N,delta_gamma_N,delta_nu_N,zeta,u,delta_b,delta_gamma,delta_nu,vartheta_b,vartheta_gamma,vartheta_nu,alpha
1.075307238428219403e+00,-1.312415429092697682e-06,-3.477681421188194474e-05,-2.241537365050801697e-05,9.919998025086661508e-01,1.274467985104648943e-03,1.274467985104648943e-03,-1.312415429092697682e-06,-2.372778907960071401e-05,9.920709858759049204e-01,1.369379141423051867e-03,1.369379141423051867e-03,-2.572309954390423560e-06,-3.788404393185563579e-05,-3.788404393185563579e-05,-3.688637199384285803e-06
1.077609823521213483e+00,-1.317449094739741485e-06,-3.477011152430831668e-05,-2.233589085066615620e-05,9.919796382000199975e-01,1.292621526192910082e-03,1.292621526192910082e-03,-1.317449094739741485e-06,-2.365333994540589621e-05,9.920505982198561945e-01,1.387234885974533748e-03,1.387234885974533748e-03,-2.580458586682195696e-06,-3.718097032448142196e-05,-3.718097032448142196e-05,-3.657185646990051207e-06
1.079912408614207564e+00,-1.322439799049867676e-06,-3.476170754410054010e-05,-2.225642414632540738e-05,9.919596421826569754e-01,1.309883422270709686e-03,1.309883422270709686e-03,-1.322439799049867676e-06,-2.357886394537527590e-05,9.920303787744930712e-01,1.404198878052210749e-03,1.404198878052210749e-03,-2.588536029650517927e-06,-3.646628450216061275e-05,-3.646628450216061275e-05,-3.625828383190669042e-06
1.082214993707201645e+00,-1.327387668897856129e-06,-3.475162445872811447e-05,-2.217697727585814799e-05,9.919398133539757412e-01,1.326246575511860933e-03,1.326246575511860933e-03,-1.327387668897856129e-06,-2.350436494475600539e-05,9.920103264488100425e-01,1.420264035290884873e-03,1.420264035290884873e-03,-2.596542508781331647e-06,-3.574047591659613050e-05,-3.574047591659613050e-05,-3.594566096061984289e-06
1.084517578800195503e+00,-1.332292832117949950e-06,-3.473988429228066377e-05,-2.209755392884526237e-05,9.919201506138447533e-01,1.341704655062696781e-03,1.341704655062696781e-03,-1.332292832117949950e-06,-2.342984676096321190e-05,9.919904401541276284e-01,1.435424042106549615e-03,1.435424042106549615e-03,-2.604478250889107500e-06,-3.500403893744713079e-05,-3.500403893744713079e-05,-3.563399458517753963e-06
1.086820163893189584e+00,-1.337155417483200998e-06,-3.472650890547620352e-05,-2.201815774644176176e-05,9.919006528646879817e-01,1.356252090878806282e-03,1.356252090878806282e-03,-1.337155417483200998e-06,-2.335531316392496361e-05,9.919707188041797519e-01,1.449673343534506028e-03,1.449673343534506028e-03,-2.612343484085536501e-06,-3.425747242474908814e-05,-3.425747242474908814e-05,-3.532329128467729727e-06
1.089122748986183664e+00,-1.341975554685026960e-06,-3.471151999569472397e-05,-2.193879232174222142e-05,9.918813190115690626e-01,1.369884067008944216e-03,1.369884067008944216e-03,-1.341975554685026960e-06,-2.328076787642724922e-05,9.919511613151983376e-01,1.463007138514653199e-03,1.463007138514653199e-03,-2.620138437748548959e-06,-3.350127930409928164e-05,-3.350127930409928164e-05,-3.501355748974725747e-06
1.091425334079177745e+00,-1.346753374312987167e-06,-3.469493909703635752e-05,-2.185946120014585522e-05,9.918621479622727888e-01,1.382596514344839765e-03,1.382596514344839765e-03,-1.346753374312987167e-06,-2.320621457445884238e-05,9.919317666059961347e-01,1.475421372642675161e-03,1.475421372642675161e-03,-2.627863342491664166e-06,-3.273596614492371872e-05,-3.273596614492371872e-05,-3.470479948410843334e-06
1.093727919172171825e+00,-1.351489007834769113e-06,-3.467678758040388651e-05,-2.178016787972126837e-05,9.918431386273854899e-01,1.394386102855611461e-03,1.394386102855611461e-03,-1.351489007834769113e-06,-2.313165688755603727e-05,9.919125335980482072e-01,1.486912730405835596e-03,1.486912730405835596e-03,-2.635518430133662382e-06,-3.196204274213360693e-05,-3.196204274213360693e-05,-3.439702340612639755e-06
1.096030504265165906e+00,-1.356182587576386729e-06,-3.465708665360868332e-05,-2.170091581157084081e-05,9.918242899203727481e-01,1.405250233325606697e-03,1.405250233325606697e-03,-1.356182587576386729e-06,-2.305709839914722839e-05,9.918934612155702046e-01,1.497478626922195584e-03,1.497478626922195584e-03,-2.643103933668583775e-06,-3.118002170146815373e-05,-3.118002170146815373e-05,-3.409023525035482625e-06
1.098333089358159764e+00,-1.360834246702588300e-06,-3.463585736149976435e-05,-2.162170840019466003e-05,9.918056007576552258e-01,1.415187028614465874e-03,1.415187028614465874e-03,-1.360834246702588300e-06,-2.298254264689724981e-05,9.918745483855959666e-01,1.507117199202054900e-03,1.507117199202054900e-03,-2.650620087236046694e-06,-3.039041802881076743e-05,-3.039041802881076743e-05,-3.378444086906942914e-06
1.100635674451153845e+00,-1.365444119197475292e-06,-3.461312058611547662e-05,-2.154254900385394895e-05,9.917870700586831623e-01,1.424195324458242236e-03,1.424195324458242236e-03,-1.365444119197475292e-06,-2.290799312305142298e-05,9.918557940380523519e-01,1.515827296950447928e-03,1.515827296950447928e-03,-2.658067126091888657e-06,-2.959374872375521872e-05,-2.959374872375521872e-05,-3.347964597379179986e-06
1.102938259544147925e+00,-1.370012339845322137e-06,-3.458889704685706501e-05,-2.146344093493399594e-05,9.917686967460084269e-01,1.432274659830352990e-03,1.432274659830352990e-03,-1.370012339845322137e-06,-2.283345327477931660e-05,9.918371971058327352e-01,1.523608472929470188e-03,1.523608472929470188e-03,-2.665445286579116937e-06,-2.879053237768941189e-05,-2.879053237768941189e-05,-3.317585613680491041e-06
1.105240844637142006e+00,-1.374539044211608204e-06,-3.456320730068394387e-05,-2.138438746030650185e-05,9.917504797453546850e-01,1.439425266881146342e-03,1.439425266881146342e-03,-1.374539044211608204e-06,-2.275892650451811006e-05,9.918187565248682835e-01,1.530460972899218850e-03,1.530460972899218850e-03,-2.672754806099186517e-06,-2.798128877665186472e-05,-2.798128877665186472e-05,-3.287307679265809386e-06
1.107543429730136086e+00,-1.379024368624250509e-06,-3.453607174232993434e-05,-2.130539180169132074e-05,9.917324179856864541e-01,1.445648060474763984e-03,1.445648060474763984e-03,-1.379024368624250509e-06,-2.268441617031557062e-05,9.918004712341974560e-01,1.536385725156026293e-03,1.536385725156026293e-03,-2.679995923083581714e-06,-2.716653850920842060e-05,-2.716653850920842060e-05,-3.257131323966309088e-06
1.109846014823130167e+00,-1.383468450155039721e-06,-3.450751060453986438e-05,-2.122645713601749242e-05,9.917145103992753841e-01,1.450944627341929942e-03,1.450944627341929942e-03,-1.383468450155039721e-06,-2.260992558617253256e-05,9.917823401760339497e-01,1.541384329686620045e-03,1.541384329686620045e-03,-2.687168876965713744e-06,-2.634680257958481360e-05,-2.634680257958481360e-05,-3.227057064138095259e-06
1.112148599916124247e+00,-1.387871426601277121e-06,-3.447754395832645013e-05,-2.114758659578366170e-05,9.916967559217656492e-01,1.455317214867193074e-03,1.455317214867193074e-03,-1.387871426601277121e-06,-2.253545802238493925e-05,9.917643622958327576e-01,1.545459046956732885e-03,1.545459046956732885e-03,-2.694273908153127450e-06,-2.552260202628141034e-05,-2.552260202628141034e-05,-3.197085402809877470e-06
1.114451185009118106e+00,-1.392233436467610829e-06,-3.444619171324668619e-05,-2.106878326941768461e-05,9.916791534922366758e-01,1.458768719529034271e-03,1.458768719529034271e-03,-1.392233436467610829e-06,-2.246101670588529565e-05,9.917465365423543400e-01,1.548612786352575495e-03,1.548612786352575495e-03,-2.701311258000015085e-06,-2.469445754638609837e-05,-2.469445754638609837e-05,-3.167216829829688140e-06
1.116753770102112187e+00,-1.396554618948073408e-06,-3.441347361769715512e-05,-2.099005020163547894e-05,9.916617020532657589e-01,1.461302675011134488e-03,1.461302675011134488e-03,-1.396554618948073408e-06,-2.238660482058355171e-05,9.917288618677274625e-01,1.550849094293468627e-03,1.550849094293468627e-03,-2.708281168780035874e-06,-2.386288912579085866e-05,-2.386288912579085866e-05,-3.137451822010731449e-06
1.119056355195106267e+00,-1.400835113908310907e-06,-3.437940925922824286e-05,-2.091139039379910571e-05,9.916444005509861270e-01,1.462923240002930161e-03,1.462923240002930161e-03,-1.400835113908310907e-06,-2.231222550770741640e-05,9.917113372275092598e-01,1.552172142033759854e-03,1.552172142033759854e-03,-2.715183883659436267e-06,-2.302841567550918098e-05,-2.302841567550918098e-05,-3.107790843276171756e-06
1.121358940288100348e+00,-1.405075061868012216e-06,-3.434401806487628401e-05,-2.083280680427392235e-05,9.916272479351471159e-01,1.463635185707456163e-03,1.463635185707456163e-03,-1.405075061868012216e-06,-2.223788186614193330e-05,9.916939615807455199e-01,1.552586713172023937e-03,1.552586713172023937e-03,-2.722019646670475975e-06,-2.219155467427883982e-05,-2.219155467427883982e-05,-3.078234344803041958e-06
1.123661525381094428e+00,-1.409274603983529859e-06,-3.430731930151356262e-05,-2.075430234878489558e-05,9.916102431591692357e-01,1.463443883074267609e-03,1.463443883074267609e-03,-1.409274603983529859e-06,-2.216357695276842586e-05,9.916767338900275286e-01,1.552098190885341407e-03,1.552098190885341407e-03,-2.728788702685149197e-06,-2.135282181762739623e-05,-2.135282181762739623e-05,-3.048782765165156587e-06
1.125964110474088509e+00,-1.413433882030695387e-06,-3.426933207621558571e-05,-2.067587990077199604e-05,9.915933851801995713e-01,1.462355289775072896e-03,1.462355289775072896e-03,-1.413433882030695387e-06,-2.208931378280269058e-05,9.916596531215480237e-01,1.550712544906283604e-03,1.550712544906283604e-03,-2.735491297389207390e-06,-2.051273067356651164e-05,-2.051273067356651164e-05,-3.019436530475077913e-06
1.128266695567082367e+00,-1.417553038387822605e-06,-3.423007533664516189e-05,-2.059754229174459356e-05,9.915766729591655171e-01,1.460375936939483548e-03,1.460375936939483548e-03,-1.417553038387822605e-06,-2.201509533013241765e-05,9.916427182451559297e-01,1.548436318260013218e-03,1.548436318260013218e-03,-2.742127677256471725e-06,-1.967179234507195792e-05,-1.967179234507195792e-05,-2.990196054525087219e-06
1.130569280660076448e+00,-1.421632216018905614e-06,-3.418956787145289880e-05,-2.051929231163490366e-05,9.915601054608257359e-01,1.457512915668096685e-03,1.457512915668096685e-03,-1.421632216018905614e-06,-2.194092452765380864e-05,9.916259282344086490e-01,1.545276613778711824e-03,1.545276613778711824e-03,-2.748698089523444966e-06,-1.883051513949613126e-05,-1.883051513949613126e-05,-2.961061738927269227e-06
1.132871865753070528e+00,-1.425671558456999177e-06,-3.414782831069372658e-05,-2.044113270915038711e-05,9.915436816538207854e-01,1.453773863339878538e-03,1.453773863339878538e-03,-1.425671558456999177e-06,-2.186680426760738777e-05,9.916092820666235763e-01,1.541241080410308021e-03,1.541241080410308021e-03,-2.755202782164207112e-06,-1.798940424505205454e-05,-1.798940424505205454e-05,-2.932033973252560175e-06
1.135174450846064609e+00,-1.429671209787791577e-06,-3.410487512625894556e-05,-2.036306619212512633e-05,9.915274005107219679e-01,1.449166949730594295e-03,1.449166949730594295e-03,-1.429671209787791577e-06,-2.179273740191291876e-05,9.915927787229277257e-01,1.536337899338246051e-03,1.536337899338246051e-03,-2.761642003865609185e-06,-1.714896141449565197e-05,-1.714896141449565197e-05,-2.903113135168907367e-06
1.137477035939058689e+00,-1.433631314633359366e-06,-3.406072663232354107e-05,-2.028509542787005658e-05,9.915112610080781819e-01,1.443700862958774769e-03,1.443700862958774769e-03,-1.433631314633359366e-06,-2.171872674250341701e-05,9.915764171883056921e-01,1.530575769928788424e-03,1.530575769928788424e-03,-2.768016004002744006e-06,-1.630968465612674082e-05,-1.630968465612674082e-05,-2.874299590578366958e-06
1.139779621032052770e+00,-1.437552018136108261e-06,-3.401540098580817543e-05,-2.020722304352214001e-05,9.914952621264619959e-01,1.437384795275453665e-03,1.437384795275453665e-03,-1.437552018136108261e-06,-2.164477506165824700e-05,9.915601964516469469e-01,1.523963895522086748e-03,1.523963895522086748e-03,-2.774325032614711311e-06,-1.547206793221829203e-05,-1.547206793221829203e-05,-2.845593693753334806e-06
1.142082206125046628e+00,-1.441433465942894664e-06,-3.396891618685553228e-05,-2.012945162639238103e-05,9.914794028505133916e-01,1.430228428713647233e-03,1.430228428713647233e-03,-1.441433465942894664e-06,-2.157088509233527442e-05,9.915441155057903577e-01,1.516511969082988236e-03,1.516511969082988236e-03,-2.780569340380659000e-06,-1.463660086497527663e-05,-1.463660086497527663e-05,-2.816995787471789255e-06
1.144384791218040709e+00,-1.445275804189333524e-06,-3.392129007932075536e-05,-2.005178372431261853e-05,9.914636821689828405e-01,1.422241920613255854e-03,1.422241920613255854e-03,-1.445275804189333524e-06,-2.149705952850195100e-05,9.915281733475683756e-01,1.508230158727263698e-03,1.508230158727263698e-03,-2.786749178596109838e-06,-1.380376845011483182e-05,-1.380376845011483182e-05,-2.788506203151541199e-06
1.146687376311034789e+00,-1.449079179484279007e-06,-3.387254035127538571e-05,-1.997422184598122378e-05,9.914480990747731592e-01,1.413435889036812262e-03,1.413435889036812262e-03,-1.449079179484279007e-06,-2.142330102546550151e-05,9.915123689778495564e-01,1.499129093138674377e-03,1.499129093138674377e-03,-2.792864799149563864e-06,-1.297405077815255484e-05,-1.297405077815255484e-05,-2.760125260983547756e-06
1.148989961404028870e+00,-1.452843738894489171e-06,-3.382268453552460740e-05,-1.989676846130745651e-05,9.914326525649788113e-01,1.403821398091169162e-03,1.403821398091169162e-03,-1.452843738894489171e-06,-2.134961220020194526e-05,9.914967014015794167e-01,1.489219846891976862e-03,1.489219846891976862e-03,-2.798916454499379047e-06,-1.214792276346832353e-05,-1.214792276346832353e-05,-2.731853270064265817e-06
1.151292546497022951e+00,-1.456569629929466832e-06,-3.377174001013719882e-05,-1.981942600175464210e-05,9.914173416409250983e-01,1.393409943169955515e-03,1.393409943169955515e-03,-1.456569629929466832e-06,-2.127599563168410787e-05,9.914811696278201802e-01,1.478513925696691919e-03,1.478513925696691919e-03,-2.804904397650927660e-06,-1.132585388121941134e-05,-1.132585388121941134e-05,-2.703690528527057776e-06
1.153595131590017031e+00,-1.460257000526475550e-06,-3.371972399898816905e-05,-1.974219686068204416e-05,9.914021653082053520e-01,1.382213436131307042e-03,1.382213436131307042e-03,-1.460257000526475550e-06,-2.120245386120851844e-05,9.914657726697889695e-01,1.467023251576141021e-03,1.467023251576141021e-03,-2.810828882134023692e-06,-1.050830791215885060e-05,-1.050830791215885060e-05,-2.675637323672585055e-06
1.155897716683011112e+00,-1.463905999035730949e-06,-3.366665357231335437e-05,-1.966508339368543620e-05,9.913871225767167950e-01,1.370244190425062934e-03,1.370244190425062934e-03,-1.463905999035730949e-06,-2.112898939272116821e-05,9.914505095448949978e-01,1.454760147995947566e-03,1.454760147995947566e-03,-2.816690161980623867e-06,-9.695742695409278439e-06,-9.695742695409278439e-06,-2.647693932098327062e-06
1.158200301776004970e+00,-1.467516774205764207e-06,-3.361254564727594104e-05,-1.958808791893636541e-05,9.913722124606955122e-01,1.357514906183319991e-03,1.357514906183319991e-03,-1.467516774205764207e-06,-2.105560469314213089e-05,9.914353792747749861e-01,1.441737324955888596e-03,1.441737324955888596e-03,-2.822488491702792920e-06,-8.888609889234831934e-06,-8.888609889234831934e-06,-2.619860619827038818e-06
1.160502886868999051e+00,-1.471089475168959807e-06,-3.355741698854417562e-05,-1.951121271752001039e-05,9.913574339787499801e-01,1.344038655287882206e-03,1.344038655287882206e-03,-1.471089475168959807e-06,-2.098230219268896999e-05,9.914203808853280231e-01,1.427967864058638046e-03,1.427967864058638046e-03,-2.828224126270941211e-06,-8.087354739845038282e-06,-8.087354739845038282e-06,-2.592137642434363252e-06
1.162805471961993131e+00,-1.474624251427260591e-06,-3.350128420888054078e-05,-1.943446003377176156e-05,9.913427861538925967e-01,1.329828866427865131e-03,1.329828866427865131e-03,-1.474624251427260591e-06,-2.090908428519902131e-05,9.914055134067482067e-01,1.413465203568661311e-03,1.413465203568661311e-03,-2.833897321092322787e-06,-7.292415858258990890e-06,-7.292415858258990890e-06,-2.564525245175385542e-06
1.165108057054987212e+00,-1.478121252838044967e-06,-3.344416376974129198e-05,-1.935783207561232093e-05,9.913282680135716562e-01,1.314899310160326257e-03,1.314899310160326257e-03,-1.478121252838044967e-06,-2.083595332845036420e-05,9.913907758735570619e-01,1.398243123474127809e-03,1.398243123474127809e-03,-2.839508331989797307e-06,-6.504225005247729491e-06,-6.504225005247729491e-06,-2.537023663110329419e-06
1.167410642147981292e+00,-1.481580629600170556e-06,-3.338607198188672098e-05,-1.928133101488143308e-05,9.913138785897004368e-01,1.299264083986507480e-03,1.299264083986507480e-03,-1.481580629600170556e-06,-2.076291164448160363e-05,9.913761673246338502e-01,1.382315730564433881e-03,1.382315730564433881e-03,-2.845057415180854961e-06,-5.723206884368319241e-06,-5.723206884368319241e-06,-2.509633121229189592e-06
1.169713227240975373e+00,-1.485002532240185770e-06,-3.332702500600128565e-05,-1.920495898767017620e-05,9.912996169186857331e-01,1.282937597455910969e-03,1.282937597455910969e-03,-1.485002532240185770e-06,-2.068996151991036133e-05,9.913616868032454343e-01,1.365697443535552388e-03,1.365697443535552388e-03,-2.850544827256897199e-06,-4.949778943094464483e-06,-4.949778943094464483e-06,-2.482353834575542557e-06
1.172015812333969231e+00,-1.488387111598704226e-06,-3.326703885332375500e-05,-1.912871809465178943e-05,9.912854820414557233e-01,1.265934557310104125e-03,1.265934557310104125e-03,-1.488387111598704226e-06,-2.061710520625049302e-05,9.913473333570744783e-01,1.348402978135106178e-03,1.348402978135106178e-03,-2.855970825162775378e-06,-4.184351182042043602e-06,-4.184351182042043602e-06,-2.455186008369278706e-06
1.174318397426963312e+00,-1.491734518816947087e-06,-3.320612938628661064e-05,-1.905261040141101962e-05,9.912714730034857258e-01,1.248269952677787771e-03,1.248269952677787771e-03,-1.491734518816947087e-06,-2.054434492022796734e-05,9.913331060382464255e-01,1.330447332358699599e-03,1.330447332358699599e-03,-2.861335666176586490e-06,-3.427325972280887956e-06,-3.427325972280887956e-06,-2.428129838128486977e-06
1.176620982519957392e+00,-1.495044905323443797e-06,-3.314431231916472497e-05,-1.897663793877202808e-05,9.912575888548235126e-01,1.229959040332361236e-03,1.229959040332361236e-03,-1.495044905323443797e-06,-2.047168284409547082e-05,9.913190039033558110e-01,1.311845771708743200e-03,1.311845771708743200e-03,-2.866639607889716634e-06,-2.679097880718897020e-06,-2.679097880718897020e-06,-2.401185509790342128e-06
1.178923567612951473e+00,-1.498318422820897990e-06,-3.308160321873292978e-05,-1.890080270312470158e-05,9.912438286501134010e-01,1.211017330022813110e-03,1.211017330022813110e-03,-1.498318422820897990e-06,-2.039912112594559999e-05,9.913050260134912417e-01,1.292613814526595442e-03,1.292613814526595442e-03,-2.871882908187139885e-06,-1.940053503535849837e-06,-1.940053503535849837e-06,-2.374353199831044181e-06
1.181226152705945553e+00,-1.501555223273210732e-06,-3.301801750493203486e-05,-1.882510665674954028e-05,9.912301914486191246e-01,1.191460569888472655e-03,1.191460569888472655e-03,-1.501555223273210732e-06,-2.032666188002275250e-05,9.912911714342591551e-01,1.272767217408563760e-03,1.272767217408563760e-03,-2.877065825227964481e-06,-1.210571307640543358e-06,-1.210571307640543358e-06,-2.347633075384850686e-06
1.183528737798939634e+00,-1.504755458892665759e-06,-3.295357045154324242e-05,-1.874955172814090926e-05,9.912166763142452597e-01,1.171304731967792332e-03,1.171304731967792332e-03,-1.504755458892665759e-06,-2.025430718703357481e-05,9.912774392358063569e-01,1.252321960715926550e-03,1.252321960715926550e-03,-2.882188617426226359e-06,-4.910214801174909152e-07,-4.910214801174909152e-07,-2.321025294362130250e-06
1.185831322891933715e+00,-1.507919282127268456e-06,-3.288827718687042874e-05,-1.867413981232878564e-05,9.912032823155586536e-01,1.150565997810974782e-03,1.150565997810974782e-03,-1.507919282127268456e-06,-2.018205909445605474e-05,9.912638284928420029e-01,1.231294234188798960e-03,1.231294234188798960e-03,-2.887251543431924925e-06,2.182342143760564261e-07,2.182342143760564261e-07,-2.294530005566500835e-06
1.188133907984927573e+00,-1.511046845648245126e-06,-3.282215269443024562e-05,-1.859887277119893706e-05,9.911900085258076309e-01,1.129260744205939264e-03,1.129260744205939264e-03,-1.511046845648245126e-06,-2.010991961684718070e-05,9.912503382846581390e-01,1.209700422673327946e-03,1.209700422673327946e-03,-2.892254862112307022e-06,9.168425683073690867e-07,9.168425683073690867e-07,-2.268147348811035059e-06
1.190436493077921654e+00,-1.514138302337695373e-06,-3.275521181364953344e-05,-1.852375243381145347e-05,9.911768540229409785e-01,1.107405529026738106e-03,1.107405529026738106e-03,-1.514138302337695373e-06,-2.003789073614914757e-05,9.912369676951494624e-01,1.187557091971334737e-03,1.187557091971334737e-03,-2.897198832533387209e-06,1.604459058110515545e-06,1.604459058110515545e-06,-2.241877455033503688e-06
1.192739078170915734e+00,-1.517193805276398002e-06,-3.268746924057004579e-05,-1.844878059671777127e-05,9.911638178896260420e-01,1.085017077213257025e-03,1.085017077213257025e-03,-1.517193805276398002e-06,-1.996597440199416991e-05,9.912237158128319736e-01,1.164880974821233799e-03,1.164880974821233799e-03,-2.902083713941709022e-06,2.280747963228100527e-06,2.280747963228100527e-06,-2.215720446410708985e-06
1.195041663263909815e+00,-1.520213507731770657e-06,-3.261893952855986906e-05,-1.837395902427600334e-05,9.911508992132642692e-01,1.062112266890594733e-03,1.062112266890594733e-03,-1.520213507731770657e-06,-1.989417253200777399e-05,9.912105817308602962e-01,1.141688957018625883e-03,1.141688957018625883e-03,-2.906909765746342987e-06,2.945382477414316068e-06,2.945382477414316068e-06,-2.189676436471903700e-06
1.197344248356903895e+00,-1.523197563145980446e-06,-3.254963708903161148e-05,-1.829928944896465291e-05,9.911380970860083073e-01,1.038708115636276111e-03,1.038708115636276111e-03,-1.523197563145980446e-06,-1.982248701211063293e-05,9.911975645470446628e-01,1.117998063684718562e-03,1.117998063684718562e-03,-2.911677247501121371e-06,3.598044812363761299e-06,3.598044812363761299e-06,-2.163745530211256708e-06
1.199646833449897976e+00,-1.526146125124205328e-06,-3.247957619216694839e-05,-1.822477357169471814e-05,9.911254106047762136e-01,1.014821766903041241e-03,1.014821766903041241e-03,-1.526146125124205328e-06,-1.975091969681892453e-05,9.911846633638666804e-01,1.093825445690316993e-03,1.093825445690316993e-03,-2.916386418887103330e-06,4.238426293736478553e-06,4.238426293736478553e-06,-2.137927824199401325e-06
1.201949418542891834e+00,-1.529059347423042898e-06,-3.240877096764723214e-05,-1.815041306212012966e-05,9.911128388712652226e-01,9.904704766046641771e-04,9.904704766046641771e-04,-1.529059347423042898e-06,-1.967947240954317129e-05,9.911718772884938744e-01,1.069188366242836835e-03,1.069188366242836835e-03,-2.921037539695273842e-06,4.866227449653720583e-06,4.866227449653720583e-06,-2.112223406694053573e-06
1.204252003635885915e+00,-1.531937383939069934e-06,-3.233723540538999743e-05,-1.807620955894648053e-05,9.911003809919651797e-01,9.656715998718752407e-04,9.656715998718752407e-04,-1.531937383939069934e-06,-1.960814694288554898e-05,9.911592054327937884e-01,1.044104187643417423e-03,1.044104187643417423e-03,-2.925630869809471326e-06,5.481158091743728648e-06,5.481158091743728648e-06,-2.086632357749747419e-06
1.206554588728879995e+00,-1.534780388697544034e-06,-3.226498335629111126e-05,-1.800216467023816379e-05,9.910880360781701981e-01,9.404425779852007084e-04,9.404425779852007084e-04,-1.534780388697544034e-06,-1.953694505893570783e-05,9.911466469133469737e-01,1.018590358220943567e-03,1.018590358220943567e-03,-2.930166669189541012e-06,6.082937388819719014e-06,6.082937388819719014e-06,-2.061154749326609048e-06
1.208857173821874076e+00,-1.537588515841255394e-06,-3.219202853297228287e-05,-1.792827997372376173e-05,9.910758032459903166e-01,9.148009254911087813e-04,9.148009254911087813e-04,-1.537588515841255394e-06,-1.946586848956501819e-05,9.911342008514589796e-01,9.926643994493688540e-04,9.926643994493688540e-04,-2.934645197854719114e-06,6.671293933278255290e-06,6.671293933278255290e-06,-2.035790645398281566e-06
1.211159758914868156e+00,-1.540361919619519193e-06,-3.211838451053373046e-05,-1.785455701709974104e-05,9.910636816163612695e-01,8.887642175076201001e-04,8.887642175076201001e-04,-1.540361919619519193e-06,-1.939491893671926108e-05,9.911218663731714562e-01,9.663438932544971037e-04,9.663438932544971037e-04,-2.939066715867233004e-06,7.245965800308053373e-06,7.245965800308053373e-06,-2.010540102058835810e-06
1.213462344007862237e+00,-1.543100754377313026e-06,-3.204406472731181487e-05,-1.778099731833247092e-05,9.910516703150548112e-01,8.623500772251600863e-04,8.623500772251600863e-04,-1.543100754377313026e-06,-1.932409807270978394e-05,9.911096426092729228e-01,9.396464695159992492e-04,9.396464695159992492e-04,-2.943431483316129656e-06,7.806700600003873267e-06,7.806700600003873267e-06,-1.985403167628908230e-06
1.215764929100856317e+00,-1.545805174544555589e-06,-3.196908248564131504e-05,-1.770760236595850639e-05,9.910397684726865997e-01,8.355761636081391729e-04,8.355761636081391729e-04,-1.545805174544555589e-06,-1.925340754050306049e-05,9.910975286953080943e-01,9.125897937701513878e-04,9.125897937701513878e-04,-2.947739760301322634e-06,8.353255522483452888e-06,8.353255522483452888e-06,-1.960379882760804547e-06
1.218067514193850176e+00,-1.548475334625524271e-06,-3.189345095262218258e-05,-1.763437361938314710e-05,9.910279752247243001e-01,8.084601593024286648e-04,8.084601593024286648e-04,-1.548475334625524271e-06,-1.918284895400867180e-05,9.910855237715863186e-01,8.851915551184633656e-04,8.851915551184633656e-04,-2.951991806917853788e-06,8.885397376108484903e-06,8.885397376108484903e-06,-1.935470280542811445e-06
1.220370099286844257e+00,-1.551111389188416954e-06,-3.181718316089059920e-05,-1.756131250917727834e-05,9.910162897114951353e-01,7.810197587535715668e-04,7.810197587535715668e-04,-1.551111389188416954e-06,-1.911242389836569487e-05,9.910736269831902367e-01,8.574694543470343057e-04,8.574694543470343057e-04,-2.956187883240376039e-06,9.402902618914199456e-06,9.402902618914199456e-06,-1.910674386602540934e-06
1.222672684379838337e+00,-1.553713492855045107e-06,-3.174029200939403901e-05,-1.748842043737245357e-05,9.910047110781915469e-01,7.532726565403253952e-04,7.532726565403253952e-04,-1.553713492855045107e-06,-1.904213393022749888e-05,9.910618374799822217e-01,8.294411922612353501e-04,8.294411922612353501e-04,-2.960328249307846647e-06,9.905557383353951950e-06,9.905557383353951950e-06,-1.885992219209416050e-06
1.224975269472832418e+00,-1.556281800290670236e-06,-3.166279026417022710e-05,-1.741569877775426260e-05,9.909932384748768586e-01,7.252365359277324021e-04,7.252365359277324021e-04,-1.556281800290670236e-06,-1.897198057804493199e-05,9.910501544166110399e-01,8.011244582399121164e-04,8.011244582399121164e-04,-2.964413165108434776e-06,1.039315749446975012e-05,1.039315749446975012e-05,-1.861423789376242805e-06
1.227277854565826498e+00,-1.558816466193972897e-06,-3.158469055912959468e-05,-1.734314887615389728e-05,9.909818710564904931e-01,6.969290576437174849e-04,6.969290576437174849e-04,-1.558816466193972897e-06,-1.890196534234787166e-05,9.910385769525175137e-01,7.725369190131089851e-04,7.725369190131089851e-04,-2.968442890564639546e-06,1.086550848160046011e-05,1.086550848160046011e-05,-1.836969100959930245e-06
1.229580439658820579e+00,-1.561317645287158292e-06,-3.150600539684132571e-05,-1.727077205073799940e-05,9.909706079828513037e-01,6.683678488828597363e-04,6.683678488828597363e-04,-1.561317645287158292e-06,-1.883208969602515897e-05,9.910271042519394058e-01,7.436962076669604129e-04,7.436962076669604129e-04,-2.972417685518616466e-06,1.132242558374291858e-05,1.132242558374291858e-05,-1.812628150761286808e-06
1.231883024751814437e+00,-1.563785492306193789e-06,-3.142674714932254759e-05,-1.719856959229673320e-05,9.909594484186614594e-01,6.395704925407310780e-04,6.395704925407310780e-04,-1.563785492306193789e-06,-1.876235508460292678e-05,9.910157354839153054e-01,7.146199128791428257e-04,7.146199128791428257e-04,-2.976337809717710526e-06,1.176373374868308860e-05,1.176373374868308860e-05,-1.788400928623980245e-06
