ln_a,zeta_obs,Phi_N,Psi_N,delta_b_N,delta_gamma_N,delta_nu_N,zeta,u,delta_b,delta_gamma,delta_nu,vartheta_b,vartheta_gamma,vartheta_nu,alpha
1.100635674451153845e+00,-3.920956390027599315e-10,-1.028573999734810744e-05,-9.089766928542845237e-08,9.877582498091844743e-01,-1.239985445254246756e-03,-1.239985445254246756e-03,-3.920956390027599315e-10,-9.128976492443121452e-08,9.877585236784792722e-01,-1.239620286194549051e-03,-1.239620286194549051e-03,-7.262238692560028140e-10,7.290625881954161748e-07,7.290625881954161748e-07,9.836566723787360449e-08
1.102938259544147925e+00,-2.567192600208297835e-10,-1.011304818807440368e-05,-6.731061067791487950e-08,9.877540966240913045e-01,-1.271930281686366399e-03,-1.271930281686366399e-03,-2.567192600208297835e-10,-6.756732993793570370e-08,9.877542993260811643e-01,-1.271660012366614655e-03,-1.271660012366614655e-03,-4.995678817302990202e-10,4.718702217086717668e-09,4.718702217086717668e-09,9.842581529307628624e-08
1.105240844637142006e+00,-1.213323563814259042e-10,-9.929904435141882776e-06,-4.413597738233978163e-08,9.877512038759173052e-01,-1.250167586085874222e-03,-1.250167586085874222e-03,-1.213323563814259042e-10,-4.425730973872120953e-08,9.877513366478465340e-01,-1.249990556846919355e-03,-1.249990556846919355e-03,-2.729380975924683430e-10,-7.241999852288932219e-07,-7.241999852288932219e-07,9.836527306233110850e-08
1.107543429730136086e+00,1.389974630775924243e-11,-9.736768141466764330e-06,-2.139733725669844120e-08,9.877495379975973488e-01,-1.175962756978106080e-03,-1.175962756978106080e-03,1.389974630775924243e-11,-2.138343751039068134e-08,9.877496021479098554e-01,-1.175877223228064591e-03,-1.175877223228064591e-03,-4.661038457862475166e-11,-1.427013553042760330e-06,-1.427013553042760330e-06,9.818552054121971775e-08
1.109846014823130167e+00,1.488135218926345981e-10,-9.534105731744056239e-06,8.828110066108346757e-10,9.877490645744479991e-01,-1.052696020378774506e-03,-1.052696020378774506e-03,1.488135218926345981e-10,1.031624528503469300e-09,9.877490614795744195e-01,-1.052700146876888419e-03,-1.052700146876888419e-03,1.791430128397961202e-10,-2.074319127732723963e-06,-2.074319127732723963e-06,9.788820090948956386e-08
1.112148599916124247e+00,2.832474961580847937e-10,-9.322389339397701733e-06,2.268305249898026883e-08,9.877497484194115440e-01,-8.856936365183067095e-04,-8.856936365183067095e-04,2.832474961580847937e-10,2.296629999513835347e-08,9.877496795205115143e-01,-8.857855017182872945e-04,-8.857855017182872945e-04,4.040538384858908764e-10,-2.639167563480328920e-06,-2.639167563480328920e-06,9.747511204283924747e-08
1.114451185009118106e+00,4.170424981576708314e-10,-9.102095417382093448e-06,4.398306758078553327e-08,9.877515536475265367e-01,-6.819839081743261531e-04,-6.819839081743261531e-04,4.170424981576708314e-10,4.440011007894320188e-08,9.877514204471963266e-01,-6.821615086146419699e-04,-6.821615086146419699e-04,6.278581685786810481e-10,-3.098123288763243833e-06,-3.098123288763243833e-06,9.694819687174714379e-08
1.116753770102112187e+00,5.500419068013857571e-10,-8.873703303242524241e-06,6.476364009448608967e-08,9.877544437494588658e-01,-4.499895947113090929e-04,-4.499895947113090929e-04,5.500419068013857571e-10,6.531368200128747315e-08,9.877542478084128108e-01,-4.502508494393142645e-04,-4.502508494393142645e-04,8.502967325382311742e-10,-3.432166957123161801e-06,-3.432166957123161801e-06,9.630953283809699106e-08
1.119056355195106267e+00,6.820918891886876188e-10,-8.637693769870486506e-06,8.500666223841084938e-08,9.877583816639233794e-01,-1.991705622024063252e-04,-1.991705622024063252e-04,6.820918891886876188e-10,8.568875412759953286e-08,9.877581245976609914e-01,-1.995133172189167284e-04,-1.995133172189167284e-04,1.071115208731789310e-09,-3.627407798526889970e-06,-3.627407798526889970e-06,9.556132072324521039e-08
1.121358940288100348e+00,8.130416273815024258e-10,-8.394547593119663741e-06,1.046951361068898165e-07,9.877633298488329716e-01,6.036789139371642190e-05,6.036789139371642190e-05,8.130416273815024258e-10,1.055081777342713166e-07,9.877630133242997212e-01,5.994585868277933684e-05,5.994585868277933684e-05,1.290064494044744175e-09,-3.675580967129847294e-06,-3.675580967129847294e-06,9.470587313237934193e-08
1.123661525381094428e+00,9.427435306393125944e-10,-8.144744165943043431e-06,1.238131719728511252e-07,9.877692503510154820e-01,3.182846638499431738e-04,3.182846638499431738e-04,9.427435306393125944e-10,1.247559155034904310e-07,9.877688760832690207e-01,3.177856401879292059e-04,3.177856401879292059e-04,1.506900946816592859e-09,-3.574314320019001579e-06,-3.574314320019001579e-06,9.374560291943242338e-08
1.125964110474088509e+00,1.071053430568073229e-09,-7.888760186120416705e-06,1.423459834547384662e-07,9.877761048743566308e-01,5.644138023589424617e-04,5.644138023589424617e-04,1.071053430568073229e-09,1.434170368853065458e-07,9.877756746232460028e-01,5.638401342114012383e-04,5.638401342114012383e-04,1.721386603325613209e-09,-3.327158567886406677e-06,-3.327158567886406677e-06,9.268301182525777864e-08
1.128266695567082367e+00,1.197830757144905324e-09,-7.627068441132561900e-06,1.602798797681042080e-07,9.877838548462315460e-01,7.891605693392781014e-04,7.891605693392781014e-04,1.197830757144905324e-09,1.614777105252491196e-07,9.877833704130999370e-01,7.885146584971770671e-04,7.885146584971770671e-04,1.933289368610604925e-09,-2.943384218464333494e-06,-2.943384218464333494e-06,9.152067958021350873e-08
1.130569280660076448e+00,1.322938694147926484e-09,-7.360136709500508508e-06,1.776022553116516940e-07,9.877924614821119720e-01,9.838674451453637438e-04,9.838674451453637438e-04,1.322938694147926484e-09,1.789251940057996194e-07,9.877919247065299890e-01,9.831517443693405054e-04,9.831517443693405054e-04,2.142383182962857866e-09,-2.437557810339585905e-06,-2.437557810339585905e-06,9.026125369216437600e-08
1.132871865753070528e+00,1.446244313121167860e-09,-7.088426793154553727e-06,1.943015768764269350e-07,9.878018858482496833e-01,1.141136495775252075e-03,1.141136495775252075e-03,1.446244313121167860e-09,1.957478211895481059e-07,9.878012986047861599e-01,1.140353504490493851e-03,1.140353504490493851e-03,2.348448165888609202e-09,-1.828918278597937493e-06,-1.828918278597937493e-06,8.890744010379820787e-08
1.135174450846064609e+00,1.567618685612763657e-09,-6.812393690353094123e-06,2.103673687943321506e-07,9.878120889223550583e-01,1.255096612410206997e-03,1.255096612410206997e-03,1.567618685612763657e-09,2.119349874799449126e-07,9.878114531173926016e-01,1.254248872460287300e-03,1.254248872460287300e-03,2.551270739717516175e-09,-1.140581568225026145e-06,-1.140581568225026145e-06,8.746199486096821155e-08
1.137477035939058689e+00,1.686936974018028082e-09,-6.532484913545094013e-06,2.257901963577956457e-07,9.878230316522116361e-01,1.321606592381311665e-03,1.321606592381311665e-03,1.686936974018028082e-09,2.274771333318136679e-07,9.878223492208116907e-01,1.320696683847984425e-03,1.320696683847984425e-03,2.750643735306744748e-09,-3.986076134789435211e-07,-3.986076134789435211e-07,8.592771688836999707e-08
1.139779621032052770e+00,1.804078501915369564e-09,-6.249139951569110208e-06,2.405616478463376097e-07,9.878346750121863584e-01,1.338387764219024778e-03,1.338387764219024778e-03,1.804078501915369564e-09,2.423657263482529639e-07,9.878339479150073377e-01,1.337418301313631755e-03,1.337418301313631755e-03,2.946366482458285309e-09,3.690317002805740413e-07,3.690317002805740413e-07,8.430744192220593028e-08
1.142082206125046628e+00,1.918926805281848399e-09,-5.962789870901269100e-06,2.546743154883953584e-07,9.878469800576100690e-01,1.305082744039519826e-03,1.305082744039519826e-03,1.918926805281848399e-09,2.565932422936772329e-07,9.878462102778832188e-01,1.304056371070345076e-03,1.304056371070345076e-03,3.138244887727441393e-09,1.133542091838506858e-06,1.133542091838506858e-06,8.260403760352735137e-08
1.144384791218040709e+00,2.031369666402562322e-09,-5.673857046452881667e-06,2.681217756691801967e-07,9.878599079770244984e-01,1.223239837272308006e-03,1.223239837272308006e-03,2.031369666402562322e-09,2.701531453355827478e-07,9.878590975175884914e-01,1.222159224690965709e-03,1.222159224690965709e-03,3.326091502258238332e-09,1.866411237025658357e-06,1.866411237025658357e-06,8.082039969230252368e-08
1.146687376311034789e+00,2.141299132629565075e-09,-5.382755008815568853e-06,2.808985686686345480e-07,9.878734201423065020e-01,1.096225451193646398e-03,1.096225451193646398e-03,2.141299132629565075e-09,2.830398678012641234e-07,9.878725710227030943e-01,1.095093291722441234e-03,1.095093291722441234e-03,3.509725582142038578e-09,2.540485655826064456e-06,2.540485655826064456e-06,7.895944932253463504e-08
1.148989961404028870e+00,2.248611522393200915e-09,-5.089888391968733045e-06,2.930001781794768057e-07,9.878874781566908680e-01,9.290695461588996049e-04,9.290695461588996049e-04,2.248611522393200915e-09,2.952487897018700302e-07,9.878865924103217289e-01,9.278885510000921006e-04,9.278885510000921006e-04,3.688973143571851766e-09,3.130979917524976263e-06,3.130979917524976263e-06,7.702413118438144451e-08
1.151292546497022951e+00,2.353207421018015800e-09,-4.795652963344435188e-06,3.044230108154199130e-07,9.879020439007284438e-01,7.282515480456200254e-04,7.282515480456200254e-04,2.353207421018015800e-09,3.067762182364379085e-07,9.879011235720737139e-01,7.270244431726742822e-04,7.270244431726742822e-04,3.863667014767715480e-09,3.616381459549432990e-06,3.616381459549432990e-06,7.501741249098979635e-08
1.153595131590017031e+00,2.454991668944817198e-09,-4.500435716839603305e-06,3.151643757758739338e-07,9.879170795762212132e-01,5.014361770985424974e-04,5.014361770985424974e-04,2.454991668944817198e-09,3.176193674448187580e-07,9.879161267181189032e-01,5.001656996287632412e-04,5.001656996287632412e-04,4.033646886294940602e-09,3.979219120915728018e-06,3.979219120915728018e-06,7.294228256658656826e-08
1.155897716683011112e+00,2.553873344913345286e-09,-4.204615008872724902e-06,3.252224647877244293e-07,9.879325477481867290e-01,2.571702566609258356e-04,2.571702566609258356e-04,2.553873344913345286e-09,3.277763381326377808e-07,9.879315644191722923e-01,2.558591513083952745e-04,2.558591513083952745e-04,4.198759361003730866e-09,4.206669345548192915e-06,4.206669345548192915e-06,7.080175287867119088e-08
1.158200301776004970e+00,2.649765746523484719e-09,-3.908560717854147873e-06,3.345963323987783210e-07,9.879484113849016369e-01,4.552714278934186671e-06,4.552714278934186671e-06,2.649765746523484719e-09,3.372460981453017913e-07,9.879473996466071606e-01,3.203729886352979506e-06,3.203729886352979506e-06,4.358858004401505550e-09,4.290980688744047625e-06,4.290980688744047625e-06,6.859885733088028037e-08
1.160502886868999051e+00,2.742586370375667279e-09,-3.612634408435592436e-06,3.432858766531011751e-07,9.879646338960833551e-01,-2.471093612260006852e-04,-2.471093612260006852e-04,2.742586370375667279e-09,3.460284630234768601e-07,9.879635958106942617e-01,-2.484934750780946151e-04,-2.484934750780946151e-04,4.513803395847057961e-09,4.229704466052074981e-06,4.229704466052074981e-06,6.633665263426324915e-08
1.162805471961993131e+00,2.832256893705410458e-09,-3.317189483532722152e-06,3.512918201372055224e-07,9.879811791692626466e-01,-4.886455893053364167e-04,-4.886455893053364167e-04,2.832256893705410458e-09,3.541240770309109485e-07,9.879801167970315712e-01,-4.900620856134600993e-04,-4.900620856134600993e-04,4.663463180543890323e-09,4.025726830986542211e-06,4.025726830986542211e-06,6.401821858276804587e-08
1.165108057054987212e+00,2.918703159087407071e-09,-3.022571309270781269e-06,3.586156913492570991e-07,9.879980116043984850e-01,-7.113554068776359622e-04,-7.113554068776359622e-04,2.918703159087407071e-09,3.615343945083444805e-07,9.879969270012149973e-01,-7.128015444556693456e-04,-7.128015444556693456e-04,4.807712121924680199e-09,3.687104989501866195e-06,3.687104989501866195e-06,6.164665807298223765e-08
1.167410642147981292e+00,3.001855163404342213e-09,-2.729117300583803822e-06,3.652598063121438311e-07,9.880150961467842885e-01,-9.073175205352472170e-04,-9.073175205352472170e-04,3.001855163404342213e-09,3.682616614755481527e-07,9.880139913617999037e-01,-9.087905671811494094e-04,-9.087905671811494094e-04,4.946432153671254735e-09,3.226717378397619814e-06,3.226717378397619814e-06,5.922509672783379249e-08
1.169713227240975373e+00,3.081647051874320848e-09,-2.437156958065117852e-06,3.712272503265101839e-07,9.880323983182889291e-01,-1.069665000888542737e-03,-1.069665000888542737e-03,3.081647051874320848e-09,3.743088973783844841e-07,9.880312753915967416e-01,-1.071162236478056173e-03,-1.071162236478056173e-03,5.079512430319866026e-09,2.661744161704014680e-06,2.661744161704014680e-06,5.675668200787650758e-08
1.172015812333969231e+00,3.158017117519415429e-09,-2.147011849708977631e-06,3.765218597417382349e-07,9.880498842469678245e-01,-1.192816870312229374e-03,-1.192816870312229374e-03,3.158017117519415429e-09,3.796798768592576404e-07,9.880487452073372090e-01,-1.194335589819666343e-03,-1.194335589819666343e-03,5.206849375162925084e-09,2.013000194901657786e-06,2.013000194901657786e-06,5.424458172094786033e-08
1.174318397426963312e+00,3.230907806056056531e-09,-1.858995534269634102e-06,3.811482036120926773e-07,9.880675206950767508e-01,-1.272658868478675556e-03,-1.272658868478675556e-03,3.230907806056056531e-09,3.843791114181487293e-07,9.880663675577424643e-01,-1.274196384924348047e-03,-1.274196384924348047e-03,5.328346723987333131e-09,1.304147400178191095e-06,1.304147400178191095e-06,5.169198187017887807e-08
1.176620982519957392e+00,3.300265725808263510e-09,-1.573413425972310538e-06,3.851115651014792038e-07,9.880852750855090294e-01,-1.306668114214213153e-03,-1.306668114214213153e-03,3.300265725808263510e-09,3.884118308272874872e-07,9.880841098500166009e-01,-1.308221761537522315e-03,-1.308221761537522315e-03,5.443915563085617804e-09,5.608171876601186915e-07,5.608171876601186915e-07,4.910208381029060539e-08
1.178923567612951473e+00,3.366041661899150895e-09,-1.290562603147653886e-06,3.884179225032685557e-07,9.881031155266777333e-01,-1.293978546880102066e-03,-1.293978546880102066e-03,3.366041661899150895e-09,3.917839641651677301e-07,9.881019401747852537e-01,-1.295545682736762684e-03,-1.295545682736762684e-03,5.553474359941445371e-09,-1.903239406014776441e-07,-1.903239406014776441e-07,4.647810071183748233e-08
1.181226152705945553e+00,3.428190593676655147e-09,-1.010731565923367726e-06,3.910739297509225331e-07,9.881210108358494670e-01,-1.235386234295156619e-03,-1.235386234295156619e-03,3.428190593676655147e-09,3.945021203445992143e-07,9.881198273294884427e-01,-1.236964242776535106e-03,-1.236964242776535106e-03,5.656948985023208536e-09,-9.225312373827870831e-07,-9.225312373827870831e-07,4.382325336137427135e-08
1.183528737798939634e+00,3.486671714085025544e-09,-7.341999503147468823e-07,3.930868963099496821e-07,9.881389305609413753e-01,-1.133295795599518216e-03,-1.133295795599518216e-03,3.486671714085025544e-09,3.965735680240347015e-07,9.881377408402373108e-01,-1.134882089871614309e-03,-1.134882089871614309e-03,5.754272723214477153e-09,-1.609926666372255092e-06,-1.609926666372255092e-06,4.114076535144912257e-08
1.185831322891933715e+00,3.541448449508820079e-09,-4.612382078624594558e-07,3.944647663611236863e-07,9.881568450007790494e-01,-9.916112402791480221e-04,-9.916112402791480221e-04,3.541448449508820079e-09,3.980062148106325328e-07,9.881556509821346479e-01,-9.932032651383906376e-04,-9.932032651383906376e-04,5.845386273561192805e-09,-2.228398864480693134e-06,-2.228398864480693134e-06,3.843385773716806501e-08
1.188133907984927573e+00,3.592488478496251945e-09,-1.921072613216428232e-07,3.952160972079449917e-07,9.881747252238183288e-01,-8.155763917182272307e-04,-8.155763917182272307e-04,3.592488478496251945e-09,3.988085856864412291e-07,9.881735287980613069e-01,-8.171716260609730286e-04,-8.171716260609730286e-04,5.930237736214951229e-09,-2.756427388225412217e-06,-2.756427388225412217e-06,3.570574325508952050e-08
1.190436493077921654e+00,3.639763747714976225e-09,7.294185221360619611e-08,3.953500368669037328e-07,9.881925430853250036e-01,-6.115716845318555596e-04,-6.115716845318555596e-04,3.639763747714976225e-09,3.989898006146187173e-07,9.881913461159231860e-01,-6.131676437343140836e-04,-6.131676437343140836e-04,6.008782585690031423e-09,-3.175803907677046174e-06,-3.175803907677046174e-06,3.295962021486844581e-08
1.192739078170915734e+00,3.683250483503278786e-09,3.336683389511569098e-07,3.948763008261404277e-07,9.882102712430126390e-01,-3.868754611184051359e-04,-3.868754611184051359e-04,3.683250483503278786e-09,3.985595513096436961e-07,9.882090755643586633e-01,-3.884696993236437090e-04,-3.884696993236437090e-04,6.080983629818426477e-09,-3.472227264215343501e-06,-3.472227264215343501e-06,3.019866618423194643e-08
1.195041663263909815e+00,3.722929197451785170e-09,5.898419950570349936e-07,3.938051479855400151e-07,9.882278831711331923e-01,-1.493988985114960222e-04,-1.493988985114960222e-04,3.722929197451785170e-09,3.975280771829917796e-07,9.882266905869016016e-01,-1.509890108202279878e-04,-1.509890108202279878e-04,6.146810954072568828e-09,-3.635754249627904190e-06,-3.635754249627904190e-06,2.742603159327312277e-08
1.197344248356903895e+00,3.758784684578312635e-09,8.412435310561409515e-07,3.921473558179871964e-07,9.882453531730223117e-01,9.259564942916497616e-05,9.259564942916497616e-05,3.758784684578312635e-09,3.959061405025654826e-07,9.882441654546008092e-01,9.101202486715471063e-05,9.101202486715471063e-05,6.206241851216358787e-09,-3.661093381497953310e-06,-3.661093381497953310e-06,2.464483338478448560e-08
1.199646833449897976e+00,3.790806012835187060e-09,1.087664863567291527e-06,3.899141948166818995e-07,9.882626563920998697e-01,3.307828113755583257e-04,3.307828113755583257e-04,3.790806012835187060e-09,3.937050008295170642e-07,9.882614752770974009e-01,3.292079913722402483e-04,3.292079913722402483e-04,6.259260736533997161e-09,-3.547734670313651766e-06,-3.547734670313651766e-06,2.185814883371814232e-08
1.201949418542891834e+00,3.818986502906080689e-09,1.328909365160373280e-06,3.871174023161326415e-07,9.882797688213329490e-01,5.570588391658905627e-04,5.570588391658905627e-04,3.818986502906080689e-09,3.909363888190387255e-07,9.882785960121664992e-01,5.554950936106144111e-04,5.554950936106144111e-04,6.305859049161454014e-09,-3.299914168799932931e-06,-3.299914168799932931e-06,1.906900965109333175e-08
1.204252003635885915e+00,3.843323697497695785e-09,1.564792064587942133e-06,3.837691557939425699e-07,9.882966673111726053e-01,7.638131123677600757e-04,7.638131123677600757e-04,3.843323697497695785e-09,3.876124794914402648e-07,9.882955044737341543e-01,7.622626624497943343e-04,7.622626624497943343e-04,6.346035140297656807e-09,-2.926417753636639675e-06,-2.926417753636639675e-06,1.628039647634962898e-08
1.206554588728879995e+00,3.863819319602432050e-09,1.795139791311673399e-06,3.798820457764927756e-07,9.883133295759801706e-01,9.441776090079025217e-04,9.441776090079025217e-04,3.863819319602432050e-09,3.837458650960952135e-07,9.883121783383849168e-01,9.426426255475181277e-04,9.426426255475181277e-04,6.379794149296821650e-09,-2.440233964815690095e-06,-2.440233964815690095e-06,1.349523384780906855e-08
1.208857173821874076e+00,3.880479219489128356e-09,2.019791260043305169e-06,3.754690484833803691e-07,9.883297341989665252e-01,1.092246442333071922e-03,1.092246442333071922e-03,3.880479219489128356e-09,3.793495277028694718e-07,9.883285961503833761e-01,1.090729044222260536e-03,1.090729044222260536e-03,6.407147868830033643e-09,-1.858070586200049564e-06,-1.858070586200049564e-06,1.071638572421572931e-08
1.211159758914868156e+00,3.893313310461824170e-09,2.238597092879919088e-06,3.705434983530946487e-07,9.883458606356698706e-01,1.203258796790714373e-03,1.203258796790714373e-03,3.893313310461824170e-09,3.744368116635564878e-07,9.883447373252348678e-01,1.201761049544060236e-03,1.201761049544060236e-03,6.428114600451566854e-09,-1.199753898908134713e-06,-1.199753898908134713e-06,7.946651611978751260e-09
1.213462344007862237e+00,3.902335493701392075e-09,2.451419778470167137e-06,3.651190605956714281e-07,9.883616892160101974e-01,1.273740017694127832e-03,1.273740017694127832e-03,3.902335493701392075e-09,3.690213960893728153e-07,9.883605821518218759e-01,1.272263932109770268e-03,1.272263932109770268e-03,6.442719002009246472e-09,-4.875330253965367142e-07,-4.875330253965367142e-07,5.188763333418775031e-09
1.215764929100856317e+00,3.907563572760921757e-09,2.658133569428138014e-06,3.592097039170279712e-07,9.883772011449560857e-01,1.301597152393322177e-03,1.301597152393322177e-03,3.907563572760921757e-09,3.631172674897888847e-07,9.883761117931536555e-01,1.300144683323362993e-03,1.300144683323362993e-03,6.450991928396024401e-09,2.546855995873905975e-07,2.546855995873905975e-07,2.445382451817174815e-09
1.218067514193850176e+00,3.909019158518944479e-09,2.858624320872092587e-06,3.528296735547706827e-07,9.883923785018531305e-01,1.286166866665428270e-03,1.286166866665428270e-03,3.909019158518944479e-09,3.567386927132896445e-07,9.883913082857750387e-01,1.284739911894575062e-03,1.284739911894575062e-03,6.452970267154759320e-09,1.002146857684213248e-06,1.002146857684213248e-06,-2.809016500729007618e-10
1.220370099286844257e+00,3.906727565594974079e-09,3.052789274448429058e-06,3.459934647566337354e-07,9.884072042384602907e-01,1.228215297757638156e-03,1.228215297757638156e-03,3.906727565594974079e-09,3.499001923222287352e-07,9.884061545378832747e-01,1.226815696988349221e-03,1.226815696988349221e-03,6.448696770419038280e-09,1.730071124883491397e-06,1.730071124883491397e-06,-2.987573059475792316e-09
1.222672684379838337e+00,3.900717701395315388e-09,3.240536793464240222e-06,3.387157968209335343e-07,9.884216621757524468e-01,1.129891002000615440e-03,1.129891002000615440e-03,3.900717701395315388e-09,3.426165145223288365e-07,9.884206343262088579e-01,1.128520535942526080e-03,1.128520535942526080e-03,6.438219884604018227e-09,2.414466597354036251e-06,2.414466597354036251e-06,-5.672190028848219614e-09
1.224975269472832418e+00,3.891021949081088648e-09,3.421786055779409569e-06,3.310115878040049279e-07,9.884357369995457887e-01,9.946336672829456712e-04,9.946336672829456712e-04,3.891021949081088648e-09,3.349026097530860373e-07,9.884347322917165224e-01,9.932940568439332409e-04,9.932940568439332409e-04,6.421593579157184200e-09,3.032903408770166700e-06,3.032903408770166700e-06,-8.332385129259042655e-09
1.227277854565826498e+00,3.877676045830911460e-09,3.596466711865016142e-06,3.228959299831440105e-07,9.884494142550069862e-01,8.270426313563078924e-04,8.270426313563078924e-04,3.877676045830911460e-09,3.267736060289749443e-07,9.884484339341889081e-01,8.257355369321920345e-04,8.257355369321920345e-04,6.398877175543954862e-09,3.565225067369091386e-06,3.565225067369091386e-06,-1.096586492617761644e-08
1.229580439658820579e+00,3.860718957808059266e-09,3.764518515920564356e-06,3.143840661457071030e-07,9.884626803401087569e-01,6.327104415374552307e-04,6.327104415374552307e-04,3.860718957808059266e-09,3.182447851035151714e-07,9.884617256057534052e-01,6.314374623970412216e-04,6.314374623970412216e-04,6.370135177483783290e-09,3.994175365820168573e-06,3.994175365820168573e-06,-1.357040925127059641e-08
1.231883024751814437e+00,3.840192753236893601e-09,3.925890938156009836e-06,3.054913667563706664e-07,9.884755224980966704e-01,4.180276788858812822e-04,4.180276788858812822e-04,3.840192753236893601e-09,3.093315595096075476e-07,9.884745945034181247e-01,4.167903526478428382e-04,4.167903526478428382e-04,6.335437103274761412e-09,4.305922183830264485e-06,4.305922183830264485e-06,-1.614387015028628685e-08
1.234185609844808518e+00,3.816142474947522401e-09,4.080542766292817236e-06,2.962333080357647836e-07,9.884879288090314686e-01,1.899660199765782701e-04,1.899660199765782701e-04,3.816142474947522401e-09,3.000494505107123284e-07,9.884870286606799450e-01,1.887658221745354295e-04,1.887658221745354295e-04,6.294857320855791930e-09,4.490463372378511224e-06,4.490463372378511224e-06,-1.868417059066166544e-08
1.236488194937802598e+00,3.788616013664931964e-09,4.228441704041808399e-06,2.866254509653567583e-07,9.884998881804698545e-01,-4.415298758554197736e-05,-4.415298758554197736e-05,3.788616013664931964e-09,2.904140669790216944e-07,9.884990169382689151e-01,-4.531464385345806392e-05,-4.531464385345806392e-05,6.248474886061512793e-09,4.541904049709526733e-06,4.541904049709526733e-06,-2.118930301319419846e-08
1.238790780030796679e+00,3.757663983202914857e-09,4.369563973799629726e-06,2.766834212160161476e-07,9.885113903373464739e-01,-2.768957138830397974e-04,-2.768957138830397974e-04,3.757663983202914857e-09,2.804410851992190856e-07,9.885105490140908557e-01,-2.780174782238366477e-04,-2.780174782238366477e-04,6.196373384332280640e-09,4.458599015617759229e-06,4.458599015617759229e-06,-2.365732781012810525e-08
1.241093365123790759e+00,3.723339598579931028e-09,4.503893930095659653e-06,2.664228899818538287e-07,9.885224258111169338e-01,-5.009530889522849362e-04,-5.009530889522849362e-04,3.723339598579931028e-09,2.701462295804337734e-07,9.885216153724282195e-01,-5.020336738706067045e-04,-5.020336738706067045e-04,6.138640775957439690e-09,4.243158419810625276e-06,4.243158419810625276e-06,-2.608637180745426600e-08
1.243395950216784840e+00,3.685698557908663242e-09,4.631423689458892902e-06,2.558595556867925677e-07,9.885329859282209197e-01,-7.093686411143722455e-04,-7.093686411143722455e-04,3.685698557908663242e-09,2.595452542447012082e-07,9.885322072924581649e-01,-7.104068221313510761e-04,-7.104068221313510761e-04,6.075369244757771043e-09,3.902319208514558227e-06,3.902319208514558227e-06,-2.847462682250249435e-08
1.245698535309778698e+00,3.644798928729736016e-09,4.752152781390338752e-06,2.450091265194165919e-07,9.885430627979183704e-01,-8.957509595483683414e-04,-8.957509595483683414e-04,3.644798928729736016e-09,2.486539254481463292e-07,9.885423168361420210e-01,-8.967455752501608812e-04,-8.967455752501608812e-04,6.006655049958972349e-09,3.446689051497061545e-06,3.446689051497061545e-06,-3.082034835926171143e-08
1.248001120402772779e+00,3.600701039270515069e-09,4.866087824066119148e-06,2.338873037421979516e-07,9.885526492995514447e-01,-1.054464294089094839e-03,-1.054464294089094839e-03,3.600701039270515069e-09,2.374880047814684712e-07,9.885519368355371039e-01,-1.055414246108220787e-03,-1.055414246108220787e-03,5.932598380876391021e-09,2.890373272203126042e-06,2.890373272203126042e-06,-3.312185449375559900e-08
1.250303705495766859e+00,3.553467374915385755e-09,4.973242227289703116e-06,2.225097657141253713e-07,9.885617390692800210e-01,-1.180791873160115871e-03,-1.180791873160115871e-03,3.553467374915385755e-09,2.260632330890407674e-07,9.885610608795807330e-01,-1.181696126092472059e-03,-1.181696126092472059e-03,5.853303213922544305e-09,2.250498744203658046e-06,2.250498744203658046e-06,-3.537752499054049983e-08
1.252606290588760940e+00,3.503162479984948635e-09,5.073635924109148969e-06,2.108921525614261716e-07,9.885703264863328066e-01,-1.271067519992301461e-03,-1.271067519992301461e-03,3.503162479984948635e-09,2.143953150414111095e-07,9.885696833003876360e-01,-1.271925101252467053e-03,-1.271925101252467053e-03,5.768877171369005880e-09,1.546651551282328003e-06,1.546651551282328003e-06,-3.758580067953875865e-08
1.254908875681755021e+00,3.449852864739308939e-09,5.167295131437550831e-06,1.990500514291598293e-07,9.885784066588170216e-01,-1.322772261055599717e-03,-1.322772261055599717e-03,3.449852864739308939e-09,2.024999042938991403e-07,9.885777991591041536e-01,-1.323582260672775263e-03,-1.323582260672775263e-03,5.679431381240454570e-09,8.002475033052956920e-07,8.002475033052956920e-07,-3.974518311022446192e-08
1.257211460774749101e+00,3.393606917353337361e-09,5.254252139004108910e-06,1.869989822470132106e-07,9.885859754091219642e-01,-1.334593796032025690e-03,-1.334593796032025690e-03,3.393606917353337361e-09,1.903925891643665525e-07,9.885854042313544365e-01,-1.335355366388683157e-03,-1.335355366388683157e-03,5.585080337693598123e-09,3.385620015231329892e-08,3.385620015231329892e-08,-4.185423448815832959e-08
1.259514045867743182e+00,3.334494820463124463e-09,5.334545125046482228e-06,1.747543839454286791e-07,9.885930292589478752e-01,-1.306447899641946736e-03,-1.306447899641946736e-03,3.334494820463124463e-09,1.780888787658918048e-07,9.885924949923116101e-01,-1.307160255157010240e-03,-1.307160255157010240e-03,5.485941761235752169e-09,-7.294997362929703358e-07,-7.294997362929703358e-07,-4.391157788738543529e-08
