ln_a,zeta_obs,Phi_N,Psi_N,delta_b_N,delta_gamma_N,delta_nu_N,zeta,u,delta_b,delta_gamma,delta_nu,vartheta_b,vartheta_gamma,vartheta_nu,alpha
4.950557949937198776e-01,1.285702997221729350e-03,5.721989520806762325e-04,5.721915367775467793e-04,1.001716565739431575e+00,2.288739362412278711e-03,2.288739362412278711e-03,1.285702997221729350e-03,1.857894533999276130e-03,9.961428821374337383e-01,-5.142838773584825808e-03,-5.142838773584825808e-03,2.002141946581625399e-03,2.201759109986147541e-03,2.201759109986147541e-03,4.963344923867779764e-03
4.973583800867139026e-01,1.292471577330288725e-03,5.749288097747282241e-04,5.749213814003951463e-04,1.001724755178004855e+00,2.299658437884279615e-03,2.299658437884279615e-03,1.292471577330288725e-03,1.867392958730683871e-03,9.961225763018127788e-01,-5.169913397038455871e-03,-5.169913397038455871e-03,2.012911846500897630e-03,2.214577112871595876e-03,2.214577112871595876e-03,4.983501975770885523e-03
4.996609651797079277e-01,1.299267192201845802e-03,5.776719231436155651e-04,5.776644822425764693e-04,1.001732984384774650e+00,2.310630536512986097e-03,2.310630536512986097e-03,1.299267192201845802e-03,1.876931674444422271e-03,9.961021893614413480e-01,-5.197096161264702988e-03,-5.197096161264702988e-03,2.023728135058155009e-03,2.227455091886963463e-03,2.227455091886963463e-03,5.004069329816181189e-03
5.019635502727020082e-01,1.306090414718357731e-03,5.804286318779189324e-04,5.804211789952086475e-04,1.001741254378815782e+00,2.321657017064800502e-03,2.321657017064800502e-03,1.306090414718357731e-03,1.886511593713566378e-03,9.960817195976749971e-01,-5.224389357789465012e-03,-5.224389357789465012e-03,2.034591755481411895e-03,2.240394065430625047e-03,2.240394065430625047e-03,5.025056295035985193e-03
5.042661353656960888e-01,1.312941830571954073e-03,5.831992831578178965e-04,5.831918188391679598e-04,1.001749566201671993e+00,2.332739268265155222e-03,2.332739268265155222e-03,1.312941830571954073e-03,1.896133649411122033e-03,9.960611652534385740e-01,-5.251795329379332911e-03,-5.251795329379332911e-03,2.045503672041657298e-03,2.253395073914105790e-03,2.253395073914105790e-03,5.046472451481463090e-03
5.065687204586900583e-01,1.319822038641679275e-03,5.859842318800942331e-04,5.859767566720941109e-04,1.001757920918037836e+00,2.343878709706539824e-03,2.343878709706539824e-03,1.319822038641679275e-03,1.905798795313773386e-03,9.960405245320965717e-01,-5.279316471548553720e-03,-5.279316471548553720e-03,2.056464870672747042e-03,2.266459180401262687e-03,2.266459180401262687e-03,5.068327659214125203e-03
5.088713055516841388e-01,1.326731651383101151e-03,5.887838408928304686e-04,5.887763553430996194e-04,1.001766319616462120e+00,2.355076792787328191e-03,2.355076792787328191e-03,1.326731651383101151e-03,1.915508006726200771e-03,9.960197955962835081e-01,-5.306955234117474891e-03,-5.306955234117474891e-03,2.067476359612351131e-03,2.279587471269065024e-03,2.279587471269065024e-03,5.090632067574085533e-03
5.111738906446782194e-01,1.333671295230120547e-03,5.915984812373375600e-04,5.915909858946950036e-04,1.001774763410073543e+00,2.366335001679487939e-03,2.366335001679487939e-03,1.333671295230120547e-03,1.925262281124815551e-03,9.959989765666990014e-01,-5.334714122819774265e-03,-5.334714122819774265e-03,2.078539170062826576e-03,2.292781056888858453e-03,2.292781056888858453e-03,5.113396124690436882e-03
5.134764757376721889e-01,1.340641611010786726e-03,5.944285323984629162e-04,5.944210278131039586e-04,1.001783253437332100e+00,2.377654854329832451e-03,2.377654854329832451e-03,1.340641611010786726e-03,1.935062638823890685e-03,9.959780655208604339e-01,-5.362595700965730287e-03,-5.362595700965730287e-03,2.089654356875004625e-03,2.306041072331117651e-03,2.306041072331117651e-03,5.136630587413221032e-03
5.157790608306662694e-01,1.347643254376506118e-03,5.972743825628516919e-04,5.972668692865255174e-04,1.001791790862804010e+00,2.389037903493068660e-03,2.389037903493068660e-03,1.347643254376506118e-03,1.944910123663031636e-03,9.959570604918148717e-01,-5.390602591159057884e-03,-5.390602591159057884e-03,2.100822999253851558e-03,2.319368678092672761e-03,2.319368678092672761e-03,5.160346531438449354e-03
5.180816459236603500e-01,1.354676896245189362e-03,6.001364288854595108e-04,6.001289074716567497e-04,1.001800376877960641e+00,2.400485737797893038e-03,2.400485737797893038e-03,1.354676896245189362e-03,1.954805803716846112e-03,9.959359594668100168e-01,-5.418737477069491409e-03,-5.418737477069491409e-03,2.112046201486886005e-03,2.332765060847299520e-03,2.332765060847299520e-03,5.184555361879708037e-03
5.203842310166543195e-01,1.361743223259183387e-03,6.030150777648758502e-04,6.030075487690187471e-04,1.001809012702004509e+00,2.411999982848285137e-03,2.411999982848285137e-03,1.361743223259183387e-03,1.964750772028202135e-03,9.959147603859199727e-01,-5.447003105264523401e-03,-5.447003105264523401e-03,2.123325093696756642e-03,2.346231434221104657e-03,2.346231434221104657e-03,5.209268824119025164e-03
5.226868161096484000e-01,1.368842938258969973e-03,6.059107451280419275e-04,6.059032091076739686e-04,1.001817699582724819e+00,2.423582302362382174e-03,2.423582302362382174e-03,1.368842938258969973e-03,1.974746147366643941e-03,9.958934611406248250e-01,-5.475402287104193591e-03,-5.475402287104193591e-03,2.134660832619561001e-03,2.359769039594305541e-03,2.359769039594305541e-03,5.234499014953422277e-03
5.249894012026424805e-01,1.375976760771316278e-03,6.088238567234518193e-04,6.088163142384389603e-04,1.001826438797374763e+00,2.435234399345328170e-03,2.435234399345328170e-03,1.375976760771316278e-03,1.984793075009755239e-03,9.958720595723454805e-01,-5.503937900693692785e-03,-5.503937900693692785e-03,2.146054602406727903e-03,2.373379146927240019e-03,2.373379146927240019e-03,5.260258394227021114e-03
5.272919862956364501e-01,1.383145427514129904e-03,6.117548484243005933e-04,6.117473000370350893e-04,1.001835231653583014e+00,2.446958017301869084e-03,2.446958017301869084e-03,1.383145427514129904e-03,1.994892727551164993e-03,9.958505534709295448e-01,-5.532612892902790888e-03,-5.532612892902790888e-03,2.157507615454163242e-03,2.387063055614337820e-03,2.387063055614337820e-03,5.286559796586171728e-03
5.295945713886305306e-01,1.390349692917774950e-03,6.147041665413603348e-04,6.146966128169637032e-04,1.001844079490291639e+00,2.458754941487861258e-03,2.458754941487861258e-03,1.390349692917774950e-03,2.005046305734738653e-03,9.958289405730873511e-01,-5.561430281451093353e-03,-5.561430281451093353e-03,2.169021113258233231e-03,2.400822095365641538e-03,2.400822095365641538e-03,5.313416443861588602e-03
5.318971564816246111e-01,1.397590329663305538e-03,6.176722681458318102e-04,6.176647096523741644e-04,1.001852983678723774e+00,2.470627000201734876e-03,2.470627000201734876e-03,1.397590329663305538e-03,2.015255039315679703e-03,9.958072185607768079e-01,-5.590393157060983935e-03,-5.590393157060983935e-03,2.180596367299324559e-03,2.414657627116639175e-03,2.414657627116639175e-03,5.340841957508551431e-03
5.341997415746186917e-01,1.404868129238022283e-03,6.206596214024192888e-04,6.206520587111333601e-04,1.001861945623385042e+00,2.482576066116776344e-03,2.482576066116776344e-03,1.404868129238022283e-03,2.025520187949155643e-03,9.957853850595376199e-01,-5.619504685679846227e-03,-5.619504685679846227e-03,2.192234679953615050e-03,2.428571043967067862e-03,2.428571043967067862e-03,5.368850371695411960e-03
5.365023266676126612e-01,1.412183902509329221e-03,6.236667059131930681e-04,6.236591395986964669e-04,1.001870966763092730e+00,2.494604057656600940e-03,2.494604057656600940e-03,1.412183902509329221e-03,2.035843042108025688e-03,9.957634376367685558e-01,-5.648768110775501811e-03,-5.648768110775501811e-03,2.203937385434659446e-03,2.442563772150314200e-03,2.442563772150314200e-03,5.397456146460677048e-03
5.388049117606067417e-01,1.419538480316864327e-03,6.266940130721766018e-04,6.266864437127000424e-04,1.001880048572040716e+00,2.506712940413536456e-03,2.506712940413536456e-03,1.419538480316864327e-03,2.046224924029564369e-03,9.957413737999520897e-01,-5.678186755704721020e-03,-5.678186755704721020e-03,2.215705850764704884e-03,2.456637272033349202e-03,2.456637272033349202e-03,5.426674181441232953e-03
5.411074968536008223e-01,1.426932714083868755e-03,6.297420464312581193e-04,6.297344746088809082e-04,1.001889192560897923e+00,2.518904728612286585e-03,2.518904728612286585e-03,1.426932714083868755e-03,2.056667188692749663e-03,9.957191909948197583e-01,-5.707764026158712069e-03,-5.707764026158712069e-03,2.227541476777318997e-03,2.470793039148805499e-03,2.470793039148805499e-03,5.456519829811988173e-03
5.434100819465947918e-01,1.434367476447121750e-03,6.328113220768960198e-04,6.328037483777813280e-04,1.001898400277936974e+00,2.531181486616754239e-03,2.531181486616754239e-03,1.434367476447121750e-03,2.067171224824903078e-03,9.956968866034623389e-01,-5.737503412682858073e-03,-5.737503412682858073e-03,2.239445699150157103e-03,2.485032605258052744e-03,2.485032605258052744e-03,5.487008912645562238e-03
5.457126670395888723e-01,1.441843661907610047e-03,6.359023690190175300e-04,6.358947940336538446e-04,1.001907673310202140e+00,2.543545330485660894e-03,2.543545330485660894e-03,1.441843661907610047e-03,2.077738455941263891e-03,9.956744579423782993e-01,-5.767408493279394671e-03,-5.767408493279394671e-03,2.251419989471458057e-03,2.499357539448875554e-03,2.499357539448875554e-03,5.518157733496894396e-03
5.480152521325829529e-01,1.449362187501438684e-03,6.390157295916939649e-04,6.390081539151485756e-04,1.001917013284710167e+00,2.555998429575288833e-03,2.555998429575288833e-03,1.449362187501438684e-03,2.088370341416587259e-03,9.956519022604604086e-01,-5.797482936091060204e-03,-5.797482936091060204e-03,2.263465856339393588e-03,2.513769449266919573e-03,2.513769449266919573e-03,5.549983093365651668e-03
5.503178372255769224e-01,1.456923993490814731e-03,6.421519598654460087e-04,6.421443840976127481e-04,1.001926421869688610e+00,2.568543008188684494e-03,2.568543008188684494e-03,1.456923993490814731e-03,2.099068377588427479e-03,9.956292167369233947e-01,-5.827730502165025424e-03,-5.827730502165025424e-03,2.275584846493952391e-03,2.528269981880596883e-03,2.528269981880596883e-03,5.582502305963385307e-03
5.526204223185710029e-01,1.464530044076772525e-03,6.453116300721845056e-04,6.453040548180439574e-04,1.001935900775849486e+00,2.581181347275465429e-03,2.581181347275465429e-03,1.464530044076772525e-03,2.109834098894816483e-03,9.956063984791651000e-01,-5.858155048303800502e-03,-5.858155048303800502e-03,2.287778545984095468e-03,2.542860825282233263e-03,2.542860825282233263e-03,5.615733213238689216e-03
5.549230074115650835e-01,1.472181328133074672e-03,6.484953250423571968e-04,6.484877509122406996e-04,1.001945451757701555e+00,2.593915786180421568e-03,2.593915786180421568e-03,1.472181328133074672e-03,2.120669079045315372e-03,9.955834445205655747e-01,-5.888760530000839918e-03,-5.888760530000839918e-03,2.300048581369184848e-03,2.557543709524468488e-03,2.557543709524468488e-03,5.649694201023185321e-03
5.572255925045590530e-01,1.479878859961992468e-03,6.517036446546970330e-04,6.516960722645485145e-04,1.001955076614898799e+00,2.606748724442499790e-03,2.606748724442499790e-03,1.479878859961992468e-03,2.131574932226540982e-03,9.955603518182191136e-01,-5.919551004463664140e-03,-5.919551004463664140e-03,2.312396620955813661e-03,2.572320407993078893e-03,2.572320407993078893e-03,5.684404215141848453e-03
5.595281775975531335e-01,1.487623680072074593e-03,6.549372042985373643e-04,6.549296342701904639e-04,1.001964777193627976e+00,2.619682623644122368e-03,2.619682623644122368e-03,1.487623680072074593e-03,2.142553314342265057e-03,9.955371172506011224e-01,-5.950530633724937860e-03,-5.950530633724937860e-03,2.324824376070163366e-03,2.587192738716373105e-03,2.587192738716373105e-03,5.719882777473241087e-03
5.618307626905472141e-01,1.495416855978264027e-03,6.581966353488890578e-04,6.581890683103428386e-04,1.001974555388033927e+00,2.632720009311488064e-03,2.632720009311488064e-03,1.495416855978264027e-03,2.153605924288606865e-03,9.955137376151680373e-01,-5.981703687842939397e-03,-5.981703687842939397e-03,2.337333602366433241e-03,2.602162565711726040e-03,2.602162565711726040e-03,5.756150002132162311e-03
5.641333477835411836e-01,1.503259483024580031e-03,6.614825856543261624e-04,6.614750222400168130e-04,1.001984413141682628e+00,2.645863472866097875e-03,2.645863472866097875e-03,1.503259483024580031e-03,2.164734505264596844e-03,9.954902096258888555e-01,-6.013074548192289502e-03,-6.013074548192289502e-03,2.349926101171642689e-03,2.617231800369598967e-03,2.617231800369598967e-03,5.793226612003534066e-03
5.664359328765352641e-01,1.511152685228679552e-03,6.647957200371066872e-04,6.647881608881965696e-04,1.001994352449062209e+00,2.659115673625305799e-03,2.659115673625305799e-03,1.511152685228679552e-03,2.175940846116876121e-03,9.954665299107116061e-01,-6.044647710842198686e-03,-6.044647710842198686e-03,2.362603720865606369e-03,2.632402402873856503e-03,2.632402402873856503e-03,5.831133954882436639e-03
5.687385179695293447e-01,1.519097616150062681e-03,6.681367208066571473e-04,6.681291665713207008e-04,1.002004375357123056e+00,2.672479340856243578e-03,2.672479340856243578e-03,1.519097616150062681e-03,2.187226782721383381e-03,9.954426950089589887e-01,-6.076427790029289948e-03,-6.076427790029289948e-03,2.375368358298953105e-03,2.647676383661288785e-03,2.647676383661288785e-03,5.869894019887210435e-03
5.710411030625233142e-01,1.527095459779400765e-03,6.715062882846394238e-04,6.714987396183439740e-04,1.002014483966852998e+00,2.685957275876059945e-03,2.685957275876059945e-03,1.527095459779400765e-03,2.198594199397744739e-03,9.954187013686598418e-01,-6.108419521714919011e-03,-6.108419521714919011e-03,2.388221960244928544e-03,2.663055804916112605e-03,2.663055804916112605e-03,5.909529453494109623e-03
5.733436881555173947e-01,1.535147431450622569e-03,6.749051413425538213e-04,6.748975989083535066e-04,1.002024680434890458e+00,2.699552354202394873e-03,2.699552354202394873e-03,1.535147431450622569e-03,2.210045030358976075e-03,9.953945453438135527e-01,-6.140627767233509428e-03,-6.140627767233509428e-03,2.401166524887626570e-03,2.678542782102114311e-03,2.678542782102114311e-03,5.950063575559714699e-03
5.756462732485114753e-01,1.543254778774494958e-03,6.783340179509946954e-04,6.783264824198219009e-04,1.002034966975171804e+00,2.713267527750378230e-03,2.713267527750378230e-03,1.543254778774494958e-03,2.221581261194316859e-03,9.953702231915887433e-01,-6.173057517026889207e-03,-6.173057517026889207e-03,2.414204103344482367e-03,2.694139485530307274e-03,2.694139485530307274e-03,5.991520394719744048e-03
5.779488583415055558e-01,1.551418782593701586e-03,6.817936757404280054e-04,6.817861477913785082e-04,1.002045345860613779e+00,2.727105827075720045e-03,2.727105827075720045e-03,1.551418782593701586e-03,2.233204930385080094e-03,9.953457310694584503e-01,-6.205713894464600332e-03,-6.205713894464600332e-03,2.427336801222943017e-03,2.709848141962038423e-03,2.709848141962038423e-03,6.033924623586066002e-03
5.802514434344995253e-01,1.559640757958146709e-03,6.852848925725391884e-04,6.852773728931625067e-04,1.002055819424827687e+00,2.741070363660121079e-03,2.741070363660121079e-03,1.559640757958146709e-03,2.244918130851309215e-03,9.953210650322737996e-01,-6.238602159745115783e-03,-6.238602159745115783e-03,2.440566780209131592e-03,2.725671036245394963e-03,2.725671036245394963e-03,6.077301693034417411e-03
5.825540285274936059e-01,1.567922055119366992e-03,6.888084671213230226e-04,6.888009564079064766e-04,1.002066390063862888e+00,2.755164332235599325e-03,2.755164332235599325e-03,1.567922055119366992e-03,2.256723011527273469e-03,9.952962210292810585e-01,-6.271727713873494550e-03,-6.271727713873494550e-03,2.453896259686549723e-03,2.741610512982981408e-03,2.741610512982981408e-03,6.121677765961264749e-03
5.848566136204876864e-01,1.576264060543889744e-03,6.923652194636734872e-04,6.923577184215295131e-04,1.002077060237978046e+00,2.769391013146866795e-03,2.769391013146866795e-03,1.576264060543889744e-03,2.268621778965419257e-03,9.952711949010817349e-01,-6.305096102714810233e-03,-6.305096102714810233e-03,2.467327518384466924e-03,2.757668978230732974e-03,2.757668978230732974e-03,6.167079749978245963e-03
5.871591987134816559e-01,1.584668197943218688e-03,6.959559916778605432e-04,6.959485010215962254e-04,1.002087832473436579e+00,2.783753774745159441e-03,2.783753774745159441e-03,1.584668197943218688e-03,2.280616698964814913e-03,9.952459823765421598e-01,-6.338713021114100211e-03,-6.338713021114100211e-03,2.480862896052050178e-03,2.773848901223856158e-03,2.773848901223856158e-03,6.213535308787365534e-03
5.894617838064757365e-01,1.593135929318877791e-03,6.995816484486872249e-04,6.995741689024836951e-04,1.002098709364322771e+00,2.798256075808904994e-03,2.798256075808904994e-03,1.593135929318877791e-03,2.292710098221361487e-03,9.952205790696586618e-01,-6.372584317076540952e-03,-6.372584317076540952e-03,2.494504795155521974e-03,2.790152816127194641e-03,2.790152816127194641e-03,6.261072872319205923e-03
5.917643688994698170e-01,1.601668756020602127e-03,7.032430776780175443e-04,7.032356099758831428e-04,1.002109693574372073e+00,2.812901467985726156e-03,2.812901467985726156e-03,1.601668756020602127e-03,2.304904365996485269e-03,9.951949804763826624e-01,-6.406715996000214922e-03,-6.406715996000214922e-03,2.508255682595074681e-03,2.806583323806777046e-03,2.806583323806777046e-03,6.309721645019627893e-03
5.940669539924637865e-01,1.610268219814770104e-03,7.069411910985516894e-04,7.069337359845758850e-04,1.002120787838814087e+00,2.827693598247544432e-03,2.827693598247544432e-03,1.610268219814770104e-03,2.317201955799345989e-03,9.951691819714161280e-01,-6.441114224949839526e-03,-6.441114224949839526e-03,2.522118091436595117e-03,2.823143093617614709e-03,2.823143093617614709e-03,6.359511612331374825e-03
5.963695390854578671e-01,1.618935903960624185e-03,7.106769248891786281e-04,7.106694831177675069e-04,1.002131994966217077e+00,2.842636211351908145e-03,2.842636211351908145e-03,1.618935903960624185e-03,2.329605387078391692e-03,9.951431788049818206e-01,-6.475785336961658624e-03,-6.475785336961658624e-03,2.536094622654032956e-03,2.839834865203596549e-03,2.839834865203596549e-03,6.410473544657384164e-03
5.986721241784519476e-01,1.627673434290804327e-03,7.144512402894496409e-04,7.144438126255453492e-04,1.002143317840331838e+00,2.857733152299831055e-03,2.857733152299831055e-03,1.627673434290804327e-03,2.342117246916349677e-03,9.951169660995827781e-01,-6.510735835365567652e-03,-6.510735835365567652e-03,2.550187946876502319e-03,2.856661450303587309e-03,2.856661450303587309e-03,6.462638998550327210e-03
6.009747092714459171e-01,1.636482480292640162e-03,7.182651242107144628e-04,7.182577114299951333e-04,1.002154759421925556e+00,2.872988368780246722e-03,2.872988368780246722e-03,1.636482480292640162e-03,2.354740191722635295e-03,9.950905388467576884e-01,-6.545972398110294459e-03,-6.545972398110294459e-03,2.564400806134106616e-03,2.873625734557716180e-03,2.873625734557716180e-03,6.516040315006671642e-03
6.032772943644399977e-01,1.645364756182606620e-03,7.221195898387787471e-04,7.221121927278334896e-04,1.002166322750589034e+00,2.888405913580539483e-03,2.888405913580539483e-03,1.645364756182606620e-03,2.367476948910440110e-03,9.950638919038578001e-01,-6.581501882061220957e-03,-6.581501882061220957e-03,2.578736015589739444e-03,2.890730679301129011e-03,2.890730679301129011e-03,6.570710613877109307e-03
6.055798794574340782e-01,1.654322021974670952e-03,7.260156772284542988e-04,7.260082965849360727e-04,1.002178010946520814e+00,2.903989946964657780e-03,2.903989946964657780e-03,1.654322021974670952e-03,2.380330318559607024e-03,9.950370199908419311e-01,-6.617331327273770318e-03,-6.617331327273770318e-03,2.593196465257950091e-03,2.907979323346266201e-03,2.907979323346266201e-03,6.626683784116255832e-03
6.078824645504281587e-01,1.663356084529707185e-03,7.299544538814204016e-04,7.299470905141540022e-04,1.002189827212259576e+00,2.919744738984372118e-03,2.919744738984372118e-03,1.663356084529707185e-03,2.393303175043861187e-03,9.950099176871279871e-01,-6.653467961191072630e-03,-6.653467961191072630e-03,2.607785121689433321e-03,2.925374784732242845e-03,2.925374784732242845e-03,6.683994469523704164e-03
6.101850496434221283e-01,1.672468798584956931e-03,7.339370153065880725e-04,7.339296700356651073e-04,1.002201774834366788e+00,2.935674671720679176e-03,2.935674671720679176e-03,1.672468798584956931e-03,2.406398468620622039e-03,9.949825794285048763e-01,-6.689919202761808979e-03,-6.689919202761808979e-03,2.622505029619334564e-03,2.942920262439482817e-03,2.942920262439482817e-03,6.742678048482456978e-03
6.124876347364162088e-01,1.681662067750045375e-03,7.379644855540129283e-04,7.379571592108144767e-04,1.002213857185026979e+00,2.951784241419164005e-03,2.951784241419164005e-03,1.681662067750045375e-03,2.419619226960859851e-03,9.949549995041443440e-01,-6.726692666424275401e-03,-6.726692666424275401e-03,2.637359313556801328e-03,2.960619038047033677e-03,2.960619038047033677e-03,6.802770608222464231e-03
6.147902198294102893e-01,1.690937845465943128e-03,7.420380177198101970e-04,7.420307111470050756e-04,1.002226077723562980e+00,2.968078060509557296e-03,2.968078060509557296e-03,1.690937845465943128e-03,2.432968556612948204e-03,9.949271720537240515e-01,-6.763796165942235518e-03,-6.763796165942235518e-03,2.652351179309682828e-03,2.978474477326418460e-03,2.978474477326418460e-03,6.864308911332969547e-03
6.170928049224042589e-01,1.700298135912886675e-03,7.461587944128252568e-04,7.461515084642984623e-04,1.002238439997835240e+00,2.984560859472136507e-03,2.984560859472136507e-03,1.700298135912886675e-03,2.446449644377185137e-03,9.948990910647036445e-01,-6.801237718036604041e-03,-6.801237718036604041e-03,2.667483915420990753e-03,2.996490031748601669e-03,2.996490031748601669e-03,6.927330354994727830e-03
6.193953900153983394e-01,1.709744994857684752e-03,7.503280281766235536e-04,7.503207637173448571e-04,1.002250947645508372e+00,3.001237488525443538e-03,3.001237488525443538e-03,1.709744994857684752e-03,2.460065758575029609e-03,9.948707503697833410e-01,-6.839025545774674898e-03,-6.839025545774674898e-03,2.682760894501104443e-03,3.014669239887992919e-03,3.014669239887992919e-03,6.991872920631172529e-03
6.216979751083924199e-01,1.719280530427006902e-03,7.545469618579312299e-04,7.545397197637594786e-04,1.002263604395155827e+00,3.018112919099787475e-03,3.018112919099787475e-03,1.719280530427006902e-03,2.473820250190766380e-03,9.948421436445834543e-01,-6.877168081663278046e-03,-6.877168081663278046e-03,2.698185574433331277e-03,3.033015728701036161e-03,3.033015728701036161e-03,7.057975114147440818e-03
6.240005602013863895e-01,1.728906903791193900e-03,7.588168689112858526e-04,7.588096500686812226e-04,1.002276414067172938e+00,3.035192245055473234e-03,3.035192245055473234e-03,1.728906903791193900e-03,2.487716553859875123e-03,9.948132644055933671e-01,-6.915673970384027258e-03,-6.915673970384027258e-03,2.713761499427015233e-03,3.051533214653496303e-03,3.051533214653496303e-03,7.125675894344131456e-03
6.263031452943804700e-01,1.738626329744493923e-03,7.631390536305964097e-04,7.631318589362392005e-04,1.002289380574472810e+00,3.052480683608672050e-03,3.052480683608672050e-03,1.738626329744493923e-03,2.501758188680733123e-03,9.947841060084307019e-01,-6.954552071114260443e-03,-6.954552071114260443e-03,2.729492300894682897e-03,3.070225504672827611e-03,3.070225504672827611e-03,7.195014588849058500e-03
6.286057303873745505e-01,1.748441077162027736e-03,7.675148512946356524e-04,7.675076816549598630e-04,1.002302507922921304e+00,3.069983575913039567e-03,3.069983575913039567e-03,1.748441077162027736e-03,2.515948758816987599e-03,9.947546616464703062e-01,-6.993811459354910831e-03,-6.993811459354910831e-03,2.745381698120423746e-03,3.089096496892706611e-03,3.089096496892706611e-03,7.266030796199647590e-03
6.309083154803685201e-01,1.758353469313049837e-03,7.719456282130549366e-04,7.719384845436447987e-04,1.002315800211474928e+00,3.087706387243227893e-03,3.087706387243227893e-03,1.758353469313049837e-03,2.530291953856694635e-03,9.947249243499048932e-01,-7.033461428183550648e-03,-7.033461428183550648e-03,2.761433498685451644e-03,3.108150181155545054e-03,3.108150181155545054e-03,7.338764271798183143e-03
6.332109005733626006e-01,1.768365884007798211e-03,7.764327816580298292e-04,7.764256648829035833e-04,1.002329261631975887e+00,3.105654706721011800e-03,3.105654706721011800e-03,1.768365884007798211e-03,2.544791548890701794e-03,9.946948869853038389e-01,-7.073511488841795376e-03,-7.073511488841795376e-03,2.777651598613104303e-03,3.127390639235076621e-03,3.127390639235076621e-03,7.413254796731104032e-03
6.355134856663566811e-01,1.778480753556741347e-03,7.809777396677497659e-04,7.809706507184825414e-04,1.002342896468561673e+00,3.123834246528607236e-03,3.123834246528607236e-03,1.778480753556741347e-03,2.559451404275223888e-03,9.946645422557359728e-01,-7.113971370572288316e-03,-7.113971370572288316e-03,2.794039982198040679e-03,3.146822044743579141e-03,3.146822044743579141e-03,7.489542026859656067e-03
6.378160707593506507e-01,1.788700564504986214e-03,7.855819606973157929e-04,7.855749005120239280e-04,1.002356709096617227e+00,3.142250840511695044e-03,3.142250840511695044e-03,1.788700564504986214e-03,2.574275465017010142e-03,9.946338827015661632e-01,-7.154851019556345525e-03,-7.154851019556345525e-03,2.810602721457753066e-03,3.166448662661666517e-03,3.166448662661666517e-03,7.567665320948840750e-03
6.401186558523447312e-01,1.799027857123851847e-03,7.902469331055852943e-04,7.902399026277085597e-04,1.002370703981235067e+00,3.160910442125995819e-03,3.160910442125995819e-03,1.799027857123851847e-03,2.589267759751560406e-03,9.946029007019804302e-01,-7.196160596880245806e-03,-7.196160596880245806e-03,2.827343975176586140e-03,3.186274848460562883e-03,3.186274848460562883e-03,7.647663544812926401e-03
6.424212409453388117e-01,1.809465224615759487e-03,7.949741744492603169e-04,7.949671746261593921e-04,1.002384885675097426e+00,3.179819121612877282e-03,3.179819121612877282e-03,1.809465224615759487e-03,2.604432399241918879e-03,9.945715884773717042e-01,-7.237910475354798236e-03,-7.237910475354798236e-03,2.844267987469454445e-03,3.206305046743797640e-03,3.206305046743797640e-03,7.729574849721598112e-03
6.447238260383327813e-01,1.820015311999703114e-03,7.997652305631636378e-04,7.997582623444998793e-04,1.002399258815715566e+00,3.198983062319586852e-03,3.198983062319586852e-03,1.820015311999703114e-03,2.619773574344202993e-03,9.945399380926829291e-01,-7.280111235057225121e-03,-7.280111235057225121e-03,2.861379085811045168e-03,3.226543789353776906e-03,3.226543789353776906e-03,7.813436422427783717e-03
6.470264111313268618e-01,1.830680814636448470e-03,8.046216744002744961e-04,8.046147387361399055e-04,1.002413828121949457e+00,3.218408556058391899e-03,3.218408556058391899e-03,1.830680814636448470e-03,2.635295553372588376e-03,9.945079414618316349e-01,-7.322773657431961604e-03,-7.322773657431961604e-03,2.878681678462823371e-03,3.246995692875204176e-03,3.246995692875204176e-03,7.899284203539982951e-03
6.493289962243209423e-01,1.841464476348942400e-03,8.095451046028268906e-04,8.095382024416147414e-04,1.002428598389720982e+00,3.238101997389931236e-03,3.238101997389931236e-03,1.841464476348942400e-03,2.651002678790557142e-03,9.944755903533492036e-01,-7.365908717772297332e-03,-7.365908717772297332e-03,2.896180251224166405e-03,3.267665455461262348e-03,3.267665455461262348e-03,7.987152573080923829e-03
6.516315813173150229e-01,1.852369087089498784e-03,8.145371437733375797e-04,8.145302760593224785e-04,1.002443574486824751e+00,3.258069876706159648e-03,3.258069876706159648e-03,1.852369087089498784e-03,2.666899363148821263e-03,9.944428763973782726e-01,-7.409527575889125403e-03,-7.409527575889125403e-03,2.913879363427515808e-03,3.288557852901990465e-03,3.288557852901990465e-03,8.077073998535419866e-03
6.539341664103089924e-01,1.863397480101246229e-03,8.195994364118401078e-04,8.195926040824299749e-04,1.002458761346740612e+00,3.278318771977975152e-03,3.278318771977975152e-03,1.863397480101246229e-03,2.682990084183676203e-03,9.944097910941894769e-01,-7.453641564756729662e-03,-7.453641564756729662e-03,2.931783643090754132e-03,3.309677733847579944e-03,3.309677733847579944e-03,8.169078644123370717e-03
6.562367515033030729e-01,1.874552528523427096e-03,8.247336464872650000e-04,8.247268504699267061e-04,1.002474163961344811e+00,3.298855339039425717e-03,3.298855339039425717e-03,1.874552528523427096e-03,2.699279378993353802e-03,9.943763258243647485e-01,-7.498262176933989491e-03,-7.498262176933989491e-03,2.949897781143660976e-03,3.331030014102833500e-03,3.331030014102833500e-03,8.263193936385955160e-03
