ln_a,zeta_obs,Phi_N,Psi_N,delta_b_N,delta_gamma_N,delta_nu_N,zeta,u,delta_b,delta_gamma,delta_nu,vartheta_b,vartheta_gamma,vartheta_nu,alpha
4.605170185988091691e-01,3.385795800147553571e-08,5.958312035487543437e-05,2.040383916326938281e-06,9.998766180970630746e-01,9.622125905873315848e-04,9.622125905873315848e-04,3.385795800147553571e-08,2.074241874328413777e-06,9.998703953714400683e-01,9.539156230900178992e-04,9.539156230900178992e-04,5.445253454568037117e-08,3.344171784343583695e-07,3.344171784343583695e-07,-4.602268374231669667e-07
4.628196036918031941e-01,3.320637197864516698e-08,6.051883443207702940e-05,1.900929955899556836e-06,9.999479141590214004e-01,1.029712252581629559e-03,1.029712252581629559e-03,3.320637197864516698e-08,1.934136327878202063e-06,9.999421117500377765e-01,1.021975707270116659e-03,1.021975707270116659e-03,5.334734085327097139e-08,9.049177101627484710e-07,9.049177101627484710e-07,-4.825373360600059873e-07
4.651221887847972747e-01,3.252459286100794935e-08,6.137110004298518664e-05,1.759452063896822723e-06,1.000013798528351483e+00,1.061372372672757551e-03,1.061372372672757551e-03,3.252459286100794935e-08,1.791976656757830613e-06,1.000008422598381186e+00,1.054204466045726308e-03,1.054204466045726308e-03,5.219203971509207854e-08,1.505435115234236824e-06,1.505435115234236824e-06,-5.041875578631305395e-07
4.674247738777912997e-01,3.181354876891601963e-08,6.214066928445627748e-05,1.616142327134189278e-06,1.000074242708978600e+00,1.056419648150777038e-03,1.056419648150777038e-03,3.181354876891601963e-08,1.647955875903105324e-06,1.000069298841350873e+00,1.049827824647164712e-03,1.049827824647164712e-03,5.098818053627062512e-08,2.115112279194673636e-06,2.115112279194673636e-06,-5.251637830803427530e-07
4.697273589707853247e-01,3.107418797416645917e-08,6.282839585595523593e-05,1.471190919468315178e-06,1.000129225756696938e+00,1.015118648316997926e-03,1.015118648316997926e-03,3.107418797416645917e-08,1.502265107442481704e-06,1.000124718961374670e+00,1.009109587887228052e-03,1.009109587887228052e-03,4.973734217156541218e-08,2.712904861279565399e-06,2.712904861279565399e-06,-5.454534758371203422e-07
4.720299440637794053e-01,3.030747717314163204e-08,6.343522991922049474e-05,1.324785874940736822e-06,1.000178734092228350e+00,9.387504002299904482e-04,9.387504002299904482e-04,3.030747717314163204e-08,1.355093352113878474e-06,1.000174668812171985e+00,9.333300268215349122e-04,9.333300268215349122e-04,4.844113022464607988e-08,3.278174019327783221e-06,3.278174019327783221e-06,-5.650452655310307594e-07
4.743325291567734303e-01,2.951439972011480124e-08,6.396221254816730761e-05,1.177112873370335010e-06,1.000222761308633190e+00,8.295630896988759979e-04,8.295630896988759979e-04,2.951439972011480124e-08,1.206627273090449732e-06,1.000219141426814007e+00,8.247365806065142142e-04,8.247365806065142142e-04,4.710117439884857985e-08,3.791259847294497424e-06,3.791259847294497424e-06,-5.839289216965066347e-07
4.766351142497675109e-01,2.869595383628196428e-08,6.441046985018535780e-05,1.028355039238186547e-06,1.000261307973709490e+00,6.906968319531222537e-04,6.906968319531222537e-04,2.869595383628196428e-08,1.057050993074468604e-06,1.000258136820730170e+00,6.864686279808244335e-04,6.864686279808244335e-04,4.571912591357318622e-08,4.234019955202033558e-06,4.234019955202033558e-06,-6.020953230672202167e-07
4.789376993427615359e-01,2.785315081055903307e-08,6.478120684556282888e-05,8.786927545124763470e-07,1.000294381428023183e+00,5.260851399833634716e-04,5.260851399833634716e-04,2.785315081055903307e-08,9.065459053230353867e-07,1.000291661790307263e+00,5.224589563620713004e-04,5.224589563620713004e-04,4.429665499868780244e-08,4.590318913548825059e-06,4.590318913548825059e-06,-6.195364216708910048e-07
4.812402844357555609e-01,2.698701320822395170e-08,6.507570119470516010e-05,7.283034858550504508e-07,1.000321995579227741e+00,3.403362978209724756e-04,3.403362978209724756e-04,2.698701320822395170e-08,7.552904990632743595e-07,1.000319729707730643e+00,3.373151358247193968e-04,3.373151358247193968e-04,4.283544847727146413e-08,4.846455945262085397e-06,4.846455945262085397e-06,-6.362452028715057496e-07
4.835428695287496415e-01,2.609857310311070753e-08,6.529529686312848466e-05,5.773616264429000801e-07,1.000344170693314494e+00,1.385983173867888106e-04,1.385983173867888106e-04,2.609857310311070753e-08,6.034601995460107380e-07,1.000342360312715950e+00,1.361844765886047583e-04,1.361844765886047583e-04,4.133720744486799508e-08,4.991520204959687062e-06,4.991520204959687062e-06,-6.522156423251129175e-07
4.858454546217436665e-01,2.518887034831045279e-08,6.544139781219237987e-05,4.260383524304262237e-07,1.000360933183430001e+00,-7.358848061719324774e-05,-7.358848061719324774e-05,2.518887034831045279e-08,4.512272227787366600e-07,1.000359579501761687e+00,-7.539338950830819057e-05,-7.539338950830819057e-05,3.980364505115284207e-08,5.017665201513759913e-06,5.017665201513759913e-06,-6.674426608395515426e-07
4.881480397147377470e-01,2.425895089922546937e-08,6.551546179919403049e-05,2.745014938800140734e-07,1.000372315396882650e+00,-2.904469858821119815e-04,-2.904469858821119815e-04,2.425895089922546937e-08,2.987604447792395328e-07,1.000371419115548388e+00,-2.916420276612289361e-04,-2.916420276612289361e-04,3.823648438764199572e-08,4.920296297341089733e-06,4.920296297341089733e-06,-6.819220781241166129e-07
4.904506248077317720e-01,2.330986520141162176e-08,6.551899436416782024e-05,1.229154198021448039e-07,1.000378355400924235e+00,-5.061225267808333811e-04,-5.061225267808333811e-04,2.330986520141162176e-08,1.462252850035564289e-07,1.000377916725069261e+00,-5.067074279208476405e-04,-5.067074279208476405e-04,3.663745648283059654e-08,4.698167709529054916e-06,4.698167709529054916e-06,-6.956505663854618250e-07
4.927532099007257971e-01,2.234266665397039819e-08,6.545354307271762640e-05,-2.855906322357092660e-08,1.000379096767872289e+00,-7.148414260077865781e-04,-7.148414260077865781e-04,2.234266665397039819e-08,-6.216396569600528407e-09,1.000379115417062037e+00,-7.148165604215081992e-04,-7.148165604215081992e-04,3.500829840400045790e-08,4.353387969609218692e-06,4.353387969609218692e-06,-7.086256046721572793e-07
4.950557949937198776e-01,2.135841015738748317e-08,6.532069207480889722e-05,-1.797647995226498026e-07,1.000374588360096961e+00,-9.110646294769525000e-04,-9.110646294769525000e-04,2.135841015738748317e-08,-1.584063893652623161e-07,1.000375063579264978e+00,-9.104310039194914248e-04,-9.104310039194914248e-04,3.335075146295591785e-08,3.891335273814333943e-06,3.891335273814333943e-06,-7.208454347951969726e-07
4.973583800867139026e-01,2.035815075268509474e-08,6.512205702897774947e-05,-3.305483606986442481e-07,1.000364884115360953e+00,-1.089632393911915556e-03,-1.089632393911915556e-03,2.035815075268509474e-08,-3.101902099459591600e-07,1.000365814685990840e+00,-1.088391633072131794e-03,-1.088391633072131794e-03,3.166655952113026768e-08,3.320486568752412797e-06,3.320486568752412797e-06,-7.323090195585264969e-07
4.996609651797079277e-01,1.934294235667300551e-08,6.485928043027167945e-05,-4.807601108061482024e-07,1.000350042832954589e+00,-1.245896356632214238e-03,-1.245896356632214238e-03,1.934294235667300551e-08,-4.614171684494751837e-07,1.000351427084460010e+00,-1.244050687958416380e-03,-1.244050687958416380e-03,2.995746738796443766e-08,2.652166412472468538e-06,2.652166412472468538e-06,-7.430160039260453968e-07
5.019635502727020082e-01,1.831383659592867851e-08,6.453402736863862147e-05,-6.302542613012317239e-07,1.000330127961027493e+00,-1.375835743495408200e-03,-1.375835743495408200e-03,1.831383659592867851e-08,-6.119404247053030686e-07,1.000331963782301603e+00,-1.373387981796586957e-03,-1.373387981796586957e-03,2.822521930512905420e-08,1.900223696300435617e-06,1.900223696300435617e-06,-7.529666796321117525e-07
5.042661353656960888e-01,1.727188174006187685e-08,6.414798173296211675e-05,-7.788889167913066433e-07,1.000305207385472128e+00,-1.476154970288686341e-03,-1.476154970288686341e-03,1.727188174006187685e-08,-7.616170350512447566e-07,1.000307492236577334e+00,-1.473108502148481316e-03,-1.473108502148481316e-03,2.647155750816614204e-08,1.080646023421872440e-06,1.080646023421872440e-06,-7.621619536170470187e-07
5.065687204586900583e-01,1.621812173278273017e-08,6.370284286458481593e-05,-9.265261126279106097e-07,1.000275353220668517e+00,-1.544360457909777634e-03,-1.544360457909777634e-03,1.621812173278273017e-08,-9.103079908951278663e-07,1.000278084144641255e+00,-1.540719225946197155e-03,-1.540719225946197155e-03,2.469822085638421202e-08,2.111230030137459566e-07,2.111230030137459566e-07,-7.706033205389708275e-07
5.088713055516841388e-01,1.515359531741417975e-08,6.320032265343863964e-05,-1.073031845379738148e-06,1.000240641602358371e+00,-1.578815083790423507e-03,-1.578815083790423507e-03,1.515359531741417975e-08,-1.057878250062323995e-06,1.000243815237108480e+00,-1.574583570790174299e-03,-1.574583570790174299e-03,2.290694352142383371e-08,-6.894291863577241543e-07,-6.894291863577241543e-07,-7.782928394839747123e-07
5.111738906446782194e-01,1.407933525178218548e-08,6.264214306000697049e-05,-1.218276097193677105e-06,1.000201152482868672e+00,-1.578769318158650082e-03,-1.578769318158650082e-03,1.407933525178218548e-08,-1.204196761941894972e-06,1.000204765073154478e+00,-1.573952531110882477e-03,-1.573952531110882477e-03,2.109945372478043516e-08,-1.601368855981533760e-06,-1.601368855981533760e-06,-7.852331148711589513e-07
5.134764757376721889e-01,1.299636760589611107e-08,6.203003403737277453e-05,-1.362132855001092370e-06,1.000156969428875442e+00,-1.544368733043434069e-03,-1.544368733043434069e-03,1.299636760589611107e-08,-1.349136487395196176e-06,1.000161016838337691e+00,-1.538972187093853210e-03,-1.538972187093853210e-03,1.927747251471479986e-08,-2.504841985545893970e-06,-2.504841985545893970e-06,-7.914272814290084470e-07
5.157790608306662694e-01,1.190571113459559804e-08,6.136573182004569061e-05,-1.504480125455508021e-06,1.000108179421851373e+00,-1.476638188718320871e-03,-1.476638188718320871e-03,1.190571113459559804e-08,-1.492574414320912462e-06,1.000112657145094230e+00,-1.470667891061037177e-03,-1.470667891061037177e-03,1.744271257340662683e-08,-3.380293997438552357e-06,-3.380293997438552357e-06,-7.968789930115589021e-07
5.180816459236603500e-01,1.080837671630960703e-08,6.065097753979074928e-05,-1.645199946401923014e-06,1.000054872661313654e+00,-1.377443609771899970e-03,-1.377443609771899970e-03,1.080837671630960703e-08,-1.634391569685613442e-06,1.000059775836022791e+00,-1.370906043493157504e-03,-1.370906043493157504e-03,1.559687704585309410e-08,-4.208966922560058959e-06,-4.208966922560058959e-06,-8.015924149237325103e-07
5.203842310166543195e-01,9.705366848368874471e-09,5.988751612389868988e-05,-1.784178395578765206e-06,9.999971423709625995e-01,-1.249432811180941185e-03,-1.249432811180941185e-03,9.705366848368874471e-09,-1.774473028730396411e-06,1.000002465790048811e+00,-1.242334919066019573e-03,-1.242334919066019573e-03,1.374165838287697109e-08,-4.973369414777560056e-06,-4.973369414777560056e-06,-8.055722193433569638e-07
5.226868161096484000e-01,8.597675188848349010e-09,5.907709542779842531e-05,-1.921305597144485616e-06,9.999350846077689203e-01,-1.095957345753739926e-03,-1.095957345753739926e-03,8.597675188848349010e-09,-1.912707921955637138e-06,9.999408227315348396e-01,-1.088306514065917477e-03,-1.088306514065917477e-03,1.187873719164674699e-08,-5.657708039449700906e-06,-5.657708039449700906e-06,-8.088235833580305430e-07
5.249894012026424805e-01,7.486286134759413333e-09,5.822146555203015121e-05,-2.056475726506338888e-06,9.998687980740571524e-01,-9.209777766481401290e-04,-9.209777766481401290e-04,7.486286134759413333e-09,-2.048989440371579391e-06,9.998749450423782825e-01,-9.127818188866537860e-04,-9.127818188866537860e-04,1.000978108828207805e-08,-6.248269497825396080e-06,-6.248269497825396080e-06,-8.113521890844516951e-07
5.272919862956364501e-01,6.372174426505598265e-09,5.732237829303784307e-05,-2.189587013811554521e-06,9.997983839326081146e-01,-7.289551451748821961e-04,-7.289551451748821961e-04,6.372174426505598265e-09,-2.183214839385048741e-06,9.998049335771262980e-01,-7.202222858173419791e-04,-7.202222858173419791e-04,8.136443548388939170e-09,-6.733744925416959402e-06,-6.733744925416959402e-06,-8.131642253027242123e-07
5.295945713886305306e-01,5.256304768877078419e-09,5.638158667808703268e-05,-2.320541746344075457e-06,9.997239456248006029e-01,-5.247316850833636968e-04,-5.247316850833636968e-04,5.256304768877078419e-09,-2.315285441575198589e-06,9.997308914811253722e-01,-5.154705433170628584e-04,-5.154705433170628584e-04,6.260362752703736744e-09,-7.105489067113526375e-06,-7.105489067113526375e-06,-8.142663900205387811e-07
5.318971564816246111e-01,4.139631459449819834e-09,5.540084453676727259e-05,-2.449246269957572239e-06,9.996455886917992029e-01,-3.134040292105523626e-04,-3.134040292105523626e-04,4.139631459449819834e-09,-2.445106638498122543e-06,9.996529240117146831e-01,-3.036236026565598996e-04,-3.036236026565598996e-04,4.383160426371527205e-09,-7.357708925290223091e-06,-7.357708925290223091e-06,-8.146658933817491264e-07
5.341997415746186917e-01,3.023098016053801198e-09,5.438190606469665259e-05,-2.575610989568011302e-06,9.995634205987922183e-01,-1.001922646931408380e-04,-1.001922646931408380e-04,3.023098016053801198e-09,-2.572587891551957541e-06,9.995711383624669155e-01,-8.990191312693301289e-05,-8.990191312693301289e-05,2.506440671728691435e-09,-7.487578392495148853e-06,-7.487578392495148853e-06,-8.143704603474418839e-07
5.365023266676126612e-01,1.907636795952286027e-09,5.332652533935766540e-05,-2.699550368632614512e-06,9.994775505622893741e-01,1.096917905249878680e-04,1.096917905249878680e-04,1.907636795952286027e-09,-2.697642731836662208e-06,9.994856434904848541e-01,1.204823614523345236e-04,1.204823614523345236e-04,6.317887957290940065e-10,-7.495277284289583009e-06,-7.495277284289583009e-06,-8.133883326082703908e-07
5.388049117606067417e-01,7.941686005043302897e-10,5.223645575294073000e-05,-2.820982927453545250e-06,9.993880893804829579e-01,3.111737805986908127e-04,3.111737805986908127e-04,7.941686005043302897e-10,-2.820188758853040738e-06,9.993965499467595270e-01,3.224545356341029486e-04,3.224545356341029486e-04,-1.239229865623653018e-09,-7.383955153130226445e-06,-7.383955153130226445e-06,-8.117282692279515455e-07
5.411074968536008223e-01,-3.163977396965278300e-10,5.111344933277167738e-05,-2.939831240072470477e-06,9.992951492666890534e-01,4.994403129700060060e-04,4.994403129700060060e-04,-3.163977396965278300e-10,-2.940147637812166879e-06,9.993039697096024465e-01,5.112009035212546244e-04,5.112009035212546244e-04,-3.105071122412639695e-09,-7.159622086039824836e-06,-7.159622086039824836e-06,-8.093995455722420908e-07
5.434100819465947918e-01,-1.423165802887076504e-09,4.995925592599497622e-05,-3.056021929459664320e-06,9.991988436858892930e-01,6.700538295257804124e-04,6.700538295257804124e-04,-1.423165802887076504e-09,-3.057445095262551355e-06,9.992080160211750384e-01,6.822836099068306601e-04,6.822836099068306601e-04,-4.964213101103378617e-09,-6.830970502796419602e-06,-6.830970502796419602e-06,-8.064119501404336808e-07
5.457126670395888723e-01,-2.525252039761808514e-09,4.877562223150699416e-05,-3.169485660657614325e-06,9.990992871944019971e-01,8.190561950370400931e-04,8.190561950370400931e-04,-2.525252039761808514e-09,-3.172010912697376267e-06,9.991088032271401298e-01,8.317442386878296304e-04,8.317442386878296304e-04,-6.815157404819068910e-09,-6.409133542586834685e-06,-6.409133542586834685e-06,-8.027757789862994344e-07
5.480152521325829529e-01,-3.621786263644911448e-09,4.756429066864657589e-05,-3.280157131506125037e-06,9.989965952827233320e-01,9.430587006888047031e-04,9.430587006888047031e-04,-3.621786263644911448e-09,-3.283778917769769860e-06,9.990064466194766846e-01,9.561938163598838114e-04,9.561938163598838114e-04,-8.656430257751261920e-09,-5.907387114242118465e-06,-5.907387114242118465e-06,-7.985018274915508151e-07
5.503178372255769224e-01,-4.711912166901342615e-09,4.632699807840296200e-05,-3.387975060561784181e-06,9.988908842215863393e-01,1.039316568342037042e-03,1.039316568342037042e-03,-4.711912166901342615e-09,-3.392686972728685400e-06,9.989010622825045260e-01,1.052887316232951681e-03,1.052887316232951681e-03,-1.048658362743451156e-08,-5.340803877842321910e-06,-5.340803877842321910e-06,-7.936013793318860759e-07
5.526204223185710029e-01,-5.794787862008279533e-09,4.506547425910228922e-05,-3.492882171822012720e-06,9.987822709112990083e-01,1.105786473915808385e-03,1.105786473915808385e-03,-5.794787862008279533e-09,-3.498676959684021052e-06,9.987927669421781118e-01,1.119781181754544389e-03,1.119781181754544389e-03,-1.230419631832061813e-08,-4.725868447479681041e-06,-4.725868447479681041e-06,-7.880861925560562868e-07
5.549230074115650835e-01,-6.869586444557859801e-09,4.378144034415592059e-05,-3.594825175876519253e-06,9.986708727344287828e-01,1.141166057549102301e-03,1.141166057549102301e-03,-6.869586444557859801e-09,-3.601694762321077178e-06,9.986816778187157517e-01,1.155572836598386596e-03,1.155572836598386596e-03,-1.410787503000165837e-08,-4.080063833921739244e-06,-4.080063833921739244e-06,-7.819684827748590758e-07
5.572255925045590530e-01,-7.935496574417335932e-09,4.247660703469330231e-05,-3.693754747133945938e-06,9.985568074119105519e-01,1.144914853491181723e-03,1.144914853491181723e-03,-7.935496574417335932e-09,-3.701690243708363420e-06,9.985679124826416508e-01,1.159721614466015238e-03,1.159721614466015238e-03,-1.589625537351442874e-08,-3.421439633075653657e-06,-3.421439633075653657e-06,-7.752609035322426435e-07
5.595281775975531335e-01,-8.991723070361719746e-09,4.115267270449818663e-05,-3.789625496807429340e-06,9.984401928626640554e-01,1.117256538277133868e-03,1.117256538277133868e-03,-8.991723070361719746e-09,-3.798617219877791077e-06,9.984515887143237123e-01,1.132451007156645099e-03,1.132451007156645099e-03,-1.766800283940437043e-08,-2.768172678784445065e-06,-2.768172678784445065e-06,-7.679765240006191437e-07
5.618307626905472141e-01,-1.003748751275142659e-08,3.981132139847557788e-05,-3.882395941388756653e-06,9.983211470668093002e-01,1.059162845251392310e-03,1.059162845251392310e-03,-1.003748751275142659e-08,-3.892433428901508093e-06,9.983328243670960278e-01,1.074732578966998376e-03,1.074732578966998376e-03,-1.942181371163073379e-08,-2.138130826193306181e-06,-2.138130826193306181e-06,-7.601288042048148104e-07
5.641333477835411836e-01,-1.107202884822897313e-08,3.845422074910435445e-05,-3.972028466394753743e-06,9.981997879325742451e-01,9.723199308074555527e-04,9.723199308074555527e-04,-1.107202884822897313e-08,-3.983100495242983075e-06,9.982117372340599815e-01,9.882523327884274681e-04,9.882523327884274681e-04,-2.115641592193413279e-08,-1.548450227702316999e-06,-1.548450227702316999e-06,-7.517315680362466498e-07
5.664359328765352641e-01,-1.209460399001056617e-08,3.708301983757499346e-05,-4.058489285229579143e-06,9.980762331669910115e-01,8.590783709445846093e-04,8.590783709445846093e-04,-1.209460399001056617e-08,-4.070583889219589841e-06,9.980884449186586682e-01,8.753607065014629585e-04,8.753607065014629585e-04,-2.287056983994403095e-08,-1.015135916944633038e-06,-1.015135916944633038e-06,-7.427989743647187201e-07
5.687385179695293447e-01,-1.310448840709829947e-08,3.569934702791182350e-05,-4.141748393071169595e-06,9.979506001504762081e-01,7.223883330827164878e-04,7.223883330827164878e-04,-1.310448840709829947e-08,-4.154852881478268140e-06,9.979630647091206619e-01,7.390077446086296045e-04,7.390077446086296045e-04,-2.456306899505933472e-08,-5.526947466887764004e-07,-5.526947466887764004e-07,-7.333454865938919324e-07
5.710411030625233142e-01,-1.410097669569001101e-08,3.430480780308406993e-05,-4.221779515757137642e-06,9.978230058153891857e-01,5.657217754687062167e-04,5.657217754687062167e-04,-1.410097669569001101e-08,-4.235880492452827553e-06,9.978357134568665021e-01,5.826652974385175066e-04,5.826652974385175066e-04,-2.623274072696760910e-08,-1.738087690221401713e-07,-1.738087690221401713e-07,-7.233858410340148534e-07
5.733436881555173947e-01,-1.508338312615869500e-08,3.290098263208423516e-05,-4.298560053712768543e-06,9.976935665286569277e-01,3.929837895872670579e-04,3.929837895872670579e-04,-1.508338312615869500e-08,-4.313643436838926944e-06,9.977065074589674953e-01,4.102383633346227488e-04,4.102383633346227488e-04,-2.787844676254610563e-08,1.109439889431797896e-07,1.109439889431797896e-07,-7.129350144833831169e-07
5.756462732485114753e-01,-1.605104215925306266e-08,3.148942489621669061e-05,-4.372071021031030044e-06,9.975623979785507300e-01,2.084154002479492206e-04,2.084154002479492206e-04,-1.605104215925306266e-08,-4.388122063190283047e-06,9.975755623447403186e-01,2.259678885007103562e-04,2.259678885007103562e-04,-2.949908371781043293e-08,2.933156607775477260e-07,2.933156607775477260e-07,-7.020081914183852274e-07
5.779488583415055558e-01,-1.700330892557133670e-08,3.007165890137834452e-05,-4.442296979877438003e-06,9.974296150656876137e-01,1.649028011950748782e-05,1.649028011950748782e-05,-1.700330892557133670e-08,-4.459300288803009264e-06,9.974429929665540318e-01,3.432748127471952487e-05,3.432748127471952487e-05,-3.109358352448181804e-08,3.675572610427793535e-07,3.675572610427793535e-07,-6.906207311895203704e-07
5.802514434344995253e-01,-1.793955966291833101e-08,2.864917800116181738e-05,-4.509225970453778351e-06,9.972953317983247468e-01,-1.781920850115961013e-04,-1.781920850115961013e-04,-1.793955966291833101e-08,-4.527165530116696302e-06,9.973089132949151114e-01,-1.600834228911293059e-04,-1.600834228911293059e-04,-3.266091378166796975e-08,3.305271017793516810e-07,3.305271017793516810e-07,-6.787881356110398436e-07
5.825540285274936059e-01,-1.885919210679887243e-08,2.722344285300789648e-05,-4.572849436807439075e-06,9.971596611919999464e-01,-3.710142274418918944e-04,-3.710142274418918944e-04,-1.885919210679887243e-08,-4.591708628914238208e-06,9.971734363178866856e-01,-3.526473929262349382e-04,-3.526473929262349382e-04,-3.420007803399863881e-08,1.817374653459058894e-07,1.817374653459058894e-07,-6.665260173111628779e-07
5.848566136204876864e-01,-1.976162583006510859e-08,2.579587982675835716e-05,-4.633162148822782686e-06,9.970227151735627791e-01,-5.574470135581208576e-04,-5.574470135581208576e-04,-1.976162583006510859e-08,-4.652923774652848112e-06,9.970366739448867088e-01,-5.388353184595095092e-04,-5.388353184595095092e-04,-3.571011597839780514e-08,-7.666042516194921150e-08,-7.666042516194921150e-08,-6.538500691842055593e-07
5.871591987134816559e-01,-2.064630252854422337e-08,2.436787958165626802e-05,-4.690162120770018408e-06,9.968846044896225722e-01,-7.331520331395400929e-04,-7.331520331395400929e-04,-2.064630252854422337e-08,-4.710808423298562621e-06,9.968987369148925026e-01,-7.143087994463457983e-04,-7.143087994463457983e-04,-3.719010360239887417e-08,-4.399517053497899414e-07,-4.399517053497899414e-07,-6.407760352519037483e-07
5.894617838064757365e-01,-2.151268625035773465e-08,2.294079582431769062e-05,-4.743850526820967110e-06,9.967454386194336546e-01,-8.940778031840508015e-04,-8.940778031840508015e-04,-2.151268625035773465e-08,-4.765363213071324838e-06,9.967597347090728643e-01,-8.750163503317654953e-04,-8.750163503317654953e-04,-3.863915325759019555e-08,-9.009906205998448003e-07,-9.009906205998448003e-07,-6.273196832021130164e-07
5.917643688994698170e-01,-2.236026356752841066e-08,2.151594425661084261e-05,-4.794231613964243664e-06,9.966053256922139392e-01,-1.036547724987362321e-03,-1.036547724987362321e-03,-2.236026356752841066e-08,-4.816591877531772200e-06,9.966197754678465248e-01,-1.017281357477235184e-03,-1.017281357477235184e-03,-4.005641367232871674e-08,-1.450386699411003517e-06,-1.450386699411003517e-06,-6.134967788305567731e-07
5.940669539924637865e-01,-2.318854368939671436e-08,2.009460171864760957e-05,-4.841312612769320358e-06,9.964643724088881882e-01,-1.157337978395209938e-03,-1.157337978395209938e-03,-2.318854368939671436e-08,-4.864501156458716762e-06,9.964789659123575172e-01,-1.137879973769375091e-03,-1.137879973769375091e-03,-4.144106990834348075e-08,-2.076739147398266609e-06,-2.076739147398266609e-06,-5.993230625643823268e-07
5.963695390854578671e-01,-2.399705851823600413e-08,1.867800552849304123e-05,-4.885103646454704994e-06,9.963226839682255420e-01,-1.253743807197156427e-03,-1.253743807197156427e-03,-2.399705851823600413e-08,-4.909100704972941164e-06,9.963374112703404784e-01,-1.234107404377264659e-03,-1.234107404377264659e-03,-4.279234326618401834e-08,-2.766913324777977930e-06,-2.766913324777977930e-06,-5.848142281984835809e-07
5.986721241784519476e-01,-2.478536264834070932e-08,1.726735301669719269e-05,-4.925617638715969566e-06,9.961803639973331181e-01,-1.323632958068597480e-03,-1.323632958068597480e-03,-2.478536264834070932e-08,-4.950403001364309981e-06,9.961952152063372479e-01,-1.303831346063140254e-03,-1.303831346063140254e-03,-4.410949114473665142e-08,-3.506352316898162223e-06,-3.506352316898162223e-06,-5.699859039270605654e-07
6.009747092714459171e-01,-2.555303331064147967e-08,1.586380125043228891e-05,-4.962870220758854621e-06,9.960375144864475061e-01,-1.365485351144861284e-03,-1.365485351144861284e-03,-2.555303331064147967e-08,-4.988423254069495912e-06,9.960524797562096966e-01,-1.345531658128583385e-03,-1.345531658128583385e-03,-4.539180686014222285e-08,-4.279415998505820828e-06,-4.279415998505820828e-06,-5.548536357040040484e-07
6.032772943644399977e-01,-2.629967026566194246e-08,1.446846693901816131e-05,-4.996879637967526032e-06,9.958942357279596536e-01,-1.378418398723476289e-03,-1.378418398723476289e-03,-2.629967026566194246e-08,-5.023179308233187684e-06,9.959093052658843925e-01,-1.358325681490543538e-03,-1.358325681490543538e-03,-4.663861942948778384e-08,-5.069739523870114850e-06,-5.069739523870114850e-06,-5.394328729197001115e-07
6.055798794574340782e-01,-2.702489564827069236e-08,1.308242650991057631e-05,-5.027666656614307588e-06,9.957506262595956503e-01,-1.362197719523013757e-03,-1.362197719523013757e-03,-2.702489564827069236e-08,-5.054691552262578439e-06,9.957657903342523875e-01,-1.341978953313963541e-03,-1.341978953313963541e-03,-4.784929332455147137e-08,-5.860602930265087103e-06,-5.860602930265087103e-06,-5.237389563375279402e-07
6.078824645504281587e-01,-2.772835376826326249e-08,1.170671634185331874e-05,-5.055254470989109935e-06,9.956067828116600404e-01,-1.317233332520865562e-03,-1.317233332520865562e-03,-2.772835376826326249e-08,-5.082982824757373482e-06,9.956220317601343073e-01,-1.296901401221835963e-03,-1.296901401221835963e-03,-4.902322820071055303e-08,-6.635303469257052061e-06,-6.635303469257052061e-06,-5.077871081921789254e-07
6.101850496434221283e-01,-2.840971087125715102e-08,1.034233314006088515e-05,-5.079668611292418220e-06,9.954628002582491808e-01,-1.244561730176898693e-03,-1.244561730176898693e-03,-2.840971087125715102e-08,-5.108078322163675762e-06,9.954781244932157103e-01,-1.224129416888243994e-03,-1.224129416888243994e-03,-5.015985860584258024e-08,-7.377522407896969515e-06,-7.377522407896969515e-06,-4.915924243170376841e-07
6.124876347364162088e-01,-2.906865486475811023e-08,8.990234436606793969e-06,-5.100936852599159770e-06,9.953187715723236240e-01,-1.145814536097845794e-03,-1.145814536097845794e-03,-2.906865486475811023e-08,-5.130005507463918016e-06,9.953341615888460225e-01,-1.125294514067990206e-03,-1.125294514067990206e-03,-5.125865367372049814e-08,-8.071678342162000709e-06,-8.071678342162000709e-06,-4.751698681333385867e-07
6.147902198294102893e-01,-2.970489501448546769e-08,7.651339198332484160e-06,-5.119089125158972074e-06,9.951747877845315005e-01,-1.023174726827418956e-03,-1.023174726827418956e-03,-2.970489501448546769e-08,-5.148794020173457585e-06,9.951902341665920249e-01,-1.002579550746725105e-03,-1.002579550746725105e-03,-5.231911680596738452e-08,-8.703259536042760690e-06,-8.703259536042760690e-06,-4.585342663109936329e-07
6.170928049224042589e-01,-3.031816161619340297e-08,6.326528523715047991e-06,-5.134157426256884179e-06,9.950309379456628855e-01,-8.793216460852666325e-04,-8.793216460852666325e-04,-3.031816161619340297e-08,-5.164475587873077430e-06,9.950464313724265430e-01,-8.586637437337742889e-04,-8.586637437337742889e-04,-5.334078534618519974e-08,-9.259128421533128120e-06,-9.259128421533128120e-06,-4.417003058864110715e-07
