ln_a,zeta_obs,Phi_N,Psi_N,delta_b_N,delta_gamma_N,delta_nu_N,zeta,u,delta_b,delta_gamma,delta_nu,vartheta_b,vartheta_gamma,vartheta_nu,alpha
2.970334769962318933e-01,-4.055933534707160282e-10,-7.193660052814993694e-05,-1.580973420761787677e-06,1.001085747688896799e+00,2.048749852450864879e-04,2.048749852450864879e-04,-4.055933534707160282e-10,-1.581379014115258433e-06,1.001090491825939122e+00,2.112005013015475115e-04,2.112005013015475115e-04,-6.662065799477151373e-10,-2.462891892595751711e-06,-2.462891892595751711e-06,2.734036552127586722e-08
2.993360620892259738e-01,-3.616633944642383710e-10,-8.688543853042224058e-05,-1.396900377933917258e-06,9.995807434326877683e-01,1.283202546477543119e-03,1.283202546477543119e-03,-3.616633944642383710e-10,-1.397262041328381543e-06,9.995849352188117543e-01,1.288791594642856725e-03,1.288791594642856725e-03,-5.945958128824940054e-10,-2.017917895875145541e-06,-2.017917895875145541e-06,3.444194875086098022e-08
3.016386471822199988e-01,-3.084953564134080701e-10,-9.983693196322483850e-05,-1.180842383195138279e-06,9.982827366807836000e-01,1.682047006369515258e-03,1.682047006369515258e-03,-3.084953564134080701e-10,-1.181150878551551771e-06,9.982862801334192460e-01,1.686771609883721537e-03,1.686771609883721537e-03,-5.075234270975656074e-10,-1.119699415091690413e-06,-1.119699415091690413e-06,4.081680963310476040e-08
3.039412322752140794e-01,-2.471790565290097551e-10,-1.106892615898603656e-04,-9.374221484673196135e-07,9.972200256469010426e-01,1.153971662077914358e-03,1.153971662077914358e-03,-2.471790565290097551e-10,-9.376693275238486366e-07,9.972228386548835921e-01,1.157722339388009801e-03,1.157722339388009801e-03,-4.066995698108335124e-10,-2.622982515086020130e-07,-2.622982515086020130e-07,4.639779828067904267e-08
3.062438173682081044e-01,-1.789527931329504035e-10,-1.188025980207961508e-04,-6.721369569891986440e-07,9.964156452856749446e-01,1.142573191806609467e-04,1.142573191806609467e-04,-1.789527931329504035e-10,-6.723159097823316049e-07,9.964176622334043332e-01,1.169465828197902740e-04,1.169465828197902740e-04,-2.942736512743834376e-10,1.114825481404059759e-07,1.114825481404059759e-07,5.087698296793743136e-08
3.085464024612021294e-01,-1.055194709110980394e-10,-1.233246936524912271e-04,-3.922935144008463939e-07,9.958860384063452642e-01,-6.661133811878719273e-04,-6.661133811878719273e-04,-1.055194709110980394e-10,-3.923990338717575008e-07,9.958872156034468404e-01,-6.645437850523849398e-04,-6.645437850523849398e-04,-1.732638124936180738e-10,-7.619608460917742994e-08,-7.619608460917742994e-08,5.384202612028734901e-08
3.108489875541962100e-01,-2.912886738189157465e-11,-1.237161557900225172e-04,-1.068928927939753808e-07,9.956393093899473801e-01,-6.178384710361312180e-04,-6.178384710361312180e-04,-2.912886738189157465e-11,-1.069220216613572698e-07,9.956396301560123119e-01,-6.174107829494858294e-04,-6.174107829494858294e-04,-4.753240940893340629e-11,-4.905136856627105209e-07,-4.905136856627105209e-07,5.500806148013877481e-08
3.131515726471902350e-01,4.766154792193474756e-11,-1.200962678228162893e-04,1.745551401330263079e-07,9.956741901079558810e-01,2.219627299397576722e-04,2.219627299397576722e-04,4.766154792193474756e-11,1.746028016809482469e-07,9.956736662995507858e-01,2.212643187330338773e-04,2.212643187330338773e-04,7.872109629545221608e-11,-6.324586186378517053e-07,-6.324586186378517053e-07,5.437852770910819499e-08
3.154541577401842600e-01,1.224057196778448476e-10,-1.131729601437442891e-04,4.435529216101260170e-07,9.959804383627003377e-01,1.243271342556263957e-03,1.243271342556263957e-03,1.224057196778448476e-10,4.436753273298038742e-07,9.959791073367183500e-01,1.241496641246944786e-03,1.241496641246944786e-03,2.016378658844645402e-10,-2.016781586771243636e-07,-2.016781586771243636e-07,5.222438743828725843e-08
3.177567428331783406e-01,1.931049848302290757e-10,-1.038218503303603587e-04,6.935280754974739863e-07,9.965404897944165619e-01,1.703209794783091570e-03,1.703209794783091570e-03,1.931049848302290757e-10,6.937211804823042524e-07,9.965384086308750611e-01,1.700434910061162297e-03,1.700434910061162297e-03,3.181270954437577910e-10,6.861909768590277533e-07,6.861909768590277533e-07,4.890263114531027166e-08
3.200593279261723656e-01,2.582646766406372511e-10,-9.261988855150421365e-05,9.196553728594793136e-07,9.973314466367090292e-01,1.253812292215994439e-03,1.253812292215994439e-03,2.582646766406372511e-10,9.199136375361199695e-07,9.973286868957964568e-01,1.250132637665849963e-03,1.250132637665849963e-03,4.258116871356481585e-10,1.579791953637099250e-06,1.579791953637099250e-06,4.464619905202047763e-08
3.223619130191663906e-01,3.166755756849068626e-10,-7.965473561904734534e-05,1.117874871467028693e-06,9.983264129266709030e-01,1.836924634592475443e-04,1.836924634592475443e-04,3.166755756849068626e-10,1.118191547042713631e-06,9.983230583520297241e-01,1.792196972710766991e-04,1.792196972710766991e-04,5.226033888390094516e-10,2.008996470592854728e-06,2.008996470592854728e-06,3.947157333596435288e-08
3.246644981121604712e-01,3.671132027327406908e-10,-6.472305022726509288e-05,1.283925506846992170e-06,9.994947881922581212e-01,-7.910759375505589143e-04,-7.910759375505589143e-04,3.671132027327406908e-10,1.284292620049724906e-06,9.994909353143979214e-01,-7.962131080307577758e-04,-7.962131080307577758e-04,6.062687236499291812e-10,1.812037423453105757e-06,1.812037423453105757e-06,3.326192427588123083e-08
3.269670832051544962e-01,4.081944820546027129e-10,-4.775552174130760720e-05,1.413149455264245275e-06,1.000801954345731160e+00,-1.032210031844025665e-03,-1.032210031844025665e-03,4.081944820546027129e-10,1.413557649746299880e-06,1.000797713672781919e+00,-1.037864262443010787e-03,-1.037864262443010787e-03,6.743346446699514190e-10,1.243236162403501411e-06,1.243236162403501411e-06,2.595896343234813130e-08
3.292696682981485767e-01,4.385095569661273054e-10,-2.915736335195358913e-05,1.501238445316898675e-06,1.002209252517090032e+00,-4.225406867363587005e-04,-4.225406867363587005e-04,4.385095569661273054e-10,1.501676954873864833e-06,1.002204747486225456e+00,-4.285473945558541768e-04,-4.285473945558541768e-04,7.244279011462849748e-10,7.892829974517123508e-07,7.892829974517123508e-07,1.772362381165654939e-08
3.315722533911426018e-01,4.569478201515503106e-10,-9.825680764433731586e-06,1.545418109561451342e-06,1.003674949040257003e+00,5.598279374786542138e-04,5.598279374786542138e-04,4.569478201515503106e-10,1.545875057381602887e-06,1.003670311415084893e+00,5.536444372491278014e-04,5.536444372491278014e-04,7.548313416245366503e-10,8.264248613495965591e-07,8.264248613495965591e-07,8.952383813352018190e-09
3.338748384841366268e-01,4.630015941296561471e-10,9.162291812475823171e-06,1.545268804881391537e-06,1.005156203703015727e+00,1.181143086789510858e-03,1.181143086789510858e-03,4.630015941296561471e-10,1.545731806475521171e-06,1.005151566507596295e+00,1.174960159563608704e-03,1.174960159563608704e-03,7.648904766422086793e-10,1.358998447900008304e-06,1.358998447900008304e-06,1.395300704154598478e-10
3.361774235771307073e-01,4.568487490382475903e-10,2.697118162781234838e-05,1.502645772438039741e-06,1.006611373913816276e+00,9.631495314235971345e-04,9.631495314235971345e-04,4.568487490382475903e-10,1.503102621187077958e-06,1.006606864605952723e+00,9.571371209388488278e-04,9.571371209388488278e-04,7.550108656470253157e-10,2.019073962585033017e-06,2.019073962585033017e-06,-8.318547400245127924e-09
3.384800086701247324e-01,4.391682690749972573e-10,4.325613813049636721e-05,1.420779523386022730e-06,1.008001778139509197e+00,1.064511065349369267e-05,1.064511065349369267e-05,4.391682690749972573e-10,1.421218691655097803e-06,1.007997514483434331e+00,4.960235886873300614e-06,4.960235886873300614e-06,7.262671867793800493e-10,2.323592167524997945e-06,2.323592167524997945e-06,-1.624518871809642860e-08
3.407825937631188129e-01,4.108208132655974652e-10,5.808527847508747577e-05,1.303171601323022023e-06,1.009292418815425529e+00,-1.065957977471045049e-03,-1.065957977471045049e-03,4.108208132655974652e-10,1.303582422136287682e-06,1.009288508068159063e+00,-1.071172307159590307e-03,-1.071172307159590307e-03,6.798999485190466271e-10,2.008426056918090309e-06,2.008426056918090309e-06,-2.365499382771985505e-08
3.430851788561128379e-01,3.726079717039152610e-10,7.161002667237872943e-05,1.152994623200113113e-06,1.010451843666962723e+00,-1.572687387285158717e-03,-1.572687387285158717e-03,3.726079717039152610e-10,1.153367231171817111e-06,1.010448383565269115e+00,-1.577300856209846091e-03,-1.577300856209846091e-03,6.170336923972768307e-10,1.209368571609687579e-06,1.209368571609687579e-06,-3.060338100515886591e-08
3.453877639491068630e-01,3.252582634436556417e-10,8.372266881491518891e-05,9.733185920678106628e-07,1.011451833364386266e+00,-1.204762782515836263e-03,-1.204762782515836263e-03,3.252582634436556417e-10,9.736438503312543810e-07,1.011448912432835190e+00,-1.208657357917161321e-03,-1.208657357917161321e-03,5.387806632463336120e-10,3.687149043551645402e-07,3.687149043551645402e-07,-3.702353231352492844e-08
3.476903490421009435e-01,2.696256047975176565e-10,9.393645075834596253e-05,7.679030062236127666e-07,1.012267612667896444e+00,-2.481147979549173824e-04,-2.481147979549173824e-04,2.696256047975176565e-10,7.681726318284103363e-07,1.012265308150001042e+00,-2.511874884822310025e-04,-2.511874884822310025e-04,4.466208420994186434e-10,-6.501983307226387367e-08,-6.501983307226387367e-08,-4.266389463346733076e-08
3.499929341350949685e-01,2.069401848487394866e-10,1.015623567968041254e-04,5.419166674107812846e-07,1.012878815395773069e+00,6.216573183178492534e-04,6.216573183178492534e-04,2.069401848487394866e-10,5.421236075956300165e-07,1.012877189024950386e+00,6.194888238874667833e-04,6.194888238874667833e-04,3.427611481339809038e-10,6.228661219021545188e-08,6.228661219021545188e-08,-4.716703292608950846e-08
3.522955192280889936e-01,1.389193006217428434e-10,1.060544261294525366e-04,3.020159364608757903e-07,1.013270830422888791e+00,7.998476721384678361e-04,7.998476721384678361e-04,1.389193006217428434e-10,3.021548557614975203e-07,1.013269923958321606e+00,7.986390527154218393e-04,7.986390527154218393e-04,2.301960405814872191e-10,5.123904740905271987e-07,5.123904740905271987e-07,-5.023404255787574331e-08
3.545981043210830741e-01,6.764350019019225803e-11,1.072887061798709476e-04,5.565876660428864430e-08,1.013435827042423965e+00,1.584106187874540525e-04,1.584106187874540525e-04,6.764350019019225803e-11,5.572641010447883779e-08,1.013435659863193727e+00,1.581877131470361432e-04,1.581877131470361432e-04,1.123969181033036259e-10,8.221720495913083842e-07,8.221720495913083842e-07,-5.176345256993657099e-08
3.569006894140770991e-01,-4.739153628695488889e-12,1.055951114152989918e-04,-1.899592819192811526e-07,1.013372908466019240e+00,-8.737703649328514661e-04,-8.737703649328514661e-04,-4.739153628695488889e-12,-1.899640210729098594e-07,1.013373478358082558e+00,-8.730105088485598779e-04,-8.730105088485598779e-04,-7.195802072364627691e-12,6.201636256570179238e-07,6.201636256570179238e-07,-5.187440750632379680e-08
3.592032745070711242e-01,-7.630752025478383844e-11,1.015319753773508143e-04,-4.287289977556677015e-07,1.013087348860047365e+00,-1.603614043045283434e-03,-1.603614043045283434e-03,-7.630752025478383844e-11,-4.288053052759224668e-07,1.013088635275963156e+00,-1.601898821824179709e-03,-1.601898821824179709e-03,-1.255814151072953972e-10,-1.218073451237467036e-07,-1.218073451237467036e-07,-5.080356589179013491e-08
3.615058596000652047e-01,-1.454948324620527026e-10,9.556149820701690311e-05,-6.557769155739025602e-07,1.012589381931209287e+00,-1.537953442514579773e-03,-1.537953442514579773e-03,-1.454948324620527026e-10,-6.559224104063646061e-07,1.012591349698440446e+00,-1.535329752872954291e-03,-1.535329752872954291e-03,-2.402888770063596709e-10,-1.068614937051948848e-06,-1.068614937051948848e-06,-4.874832552952204664e-08
3.638084446930592297e-01,-2.109988334453298856e-10,8.784046077314202564e-05,-8.669627881452625813e-07,1.011893193873099950e+00,-7.082757248826924631e-04,-7.082757248826924631e-04,-2.109988334453298856e-10,-8.671737869787079491e-07,1.011895795394460951e+00,-7.048070297347775771e-04,-7.048070297347775771e-04,-3.491456179523927262e-10,-1.743367326505772016e-06,-1.743367326505772016e-06,-4.576084797770861388e-08
3.661110297860533103e-01,-2.715673174585494284e-10,7.825408088306061145e-05,-1.058165823051142890e-06,1.011016529944586573e+00,3.557512240081527012e-04,3.557512240081527012e-04,-2.715673174585494284e-10,-1.058437390368601424e-06,1.011019705256757772e+00,3.599849735696270848e-04,3.599849735696270848e-04,-4.499318841223862243e-10,-1.840394174460423636e-06,-1.840394174460423636e-06,-4.175943855281678515e-08
3.684136148790473353e-01,-3.258280143122630641e-10,6.665589020966545479e-05,-1.224909342358653572e-06,1.009980835782433584e+00,9.799848218901758591e-04,9.799848218901758591e-04,-3.258280143122630641e-10,-1.225235170372965793e-06,1.009984511487944658e+00,9.848857625716677180e-04,9.848857625716677180e-04,-5.401918245051678764e-10,-1.422085537400531448e-06,-1.422085537400531448e-06,-3.664416616169552616e-08
3.707161999720413603e-01,-3.722945312197057101e-10,5.314429088438161623e-05,-1.362619015563491774e-06,1.008811452960187260e+00,7.887047825260111011e-04,7.887047825260111011e-04,-3.722945312197057101e-10,-1.362991310094711563e-06,1.008815541934117599e+00,7.941567477663898957e-04,7.941567477663898957e-04,-6.173569038779986638e-10,-8.721138611561517632e-07,-8.721138611561517632e-07,-3.043597075905413549e-08
3.730187850650354409e-01,-4.095584922643420704e-10,3.819057414767476871e-05,-1.467375607605857521e-06,1.007537328833490786e+00,-5.433628666579193723e-05,-5.433628666579193723e-05,-4.095584922643420704e-10,-1.467785166098121915e-06,1.007541732188989014e+00,-4.846514600139945127e-05,-4.846514600139945127e-05,-6.791243847140465778e-10,-6.393958358134360212e-07,-6.393958358134360212e-07,-2.334619655154467545e-08
3.753213701580294659e-01,-4.365543393450676060e-10,2.253741358183961423e-05,-1.536698751230431778e-06,1.006190003379079378e+00,-9.598331076937357620e-04,-9.598331076937357620e-04,-4.365543393450676060e-10,-1.537135305569776750e-06,1.006194614784996055e+00,-9.536845664714566550e-04,-9.536845664714566550e-04,-7.238656237752866779e-10,-9.429991770285379091e-07,-9.429991770285379091e-07,-1.573187405843627468e-08
3.776239552510235464e-01,-4.527372469488522166e-10,6.937684158295996515e-06,-1.569886552938463507e-06,1.004802086804392758e+00,-1.301197450587755940e-03,-1.301197450587755940e-03,-4.527372469488522166e-10,-1.570339290185412372e-06,1.004806797822263231e+00,-1.294916093427014294e-03,-1.294916093427014294e-03,-7.508222882277382039e-10,-1.630403900345279694e-06,-1.630403900345279694e-06,-7.967168395679690471e-09
3.799265403440175715e-01,-4.580724881624637422e-10,-8.098058361204884205e-06,-1.567728415795221098e-06,1.003405744853571369e+00,-8.209625819814289280e-04,-8.209625819814289280e-04,-4.580724881624637422e-10,-1.568186488283383536e-06,1.003410449413036254e+00,-8.146898360282953718e-04,-8.146898360282953718e-04,-7.599875960523608033e-10,-2.278599823425747534e-06,-2.278599823425747534e-06,-3.137964200452198116e-10
3.822291254370115965e-01,-4.528549712277608203e-10,-2.239076724409780453e-05,-1.531803233676740858e-06,1.002031678982402196e+00,2.068528317930268083e-04,2.068528317930268083e-04,-4.528549712277608203e-10,-1.532256088647968645e-06,1.002036275750668226e+00,2.129818561476186736e-04,2.129818561476186736e-04,-7.517687473154894380e-10,-2.469089021007624658e-06,-2.469089021007624658e-06,7.129524684667772926e-09
3.845317105300056770e-01,-4.374812751922402030e-10,-3.597500160853633639e-05,-1.463816235369584604e-06,1.000708762809941588e+00,1.158051837848439718e-03,1.158051837848439718e-03,-4.374812751922402030e-10,-1.464253716644776864e-06,1.000713155571091528e+00,1.163908852715018778e-03,1.163908852715018778e-03,-7.266564002438846303e-10,-2.057294710552646494e-06,-2.057294710552646494e-06,1.437206594858571795e-08
3.868342956229997021e-01,-4.123184317497247220e-10,-4.886280273022581763e-05,-1.365370872057189219e-06,9.994640961212806207e-01,1.460773193023343682e-03,1.460773193023343682e-03,-4.123184317497247220e-10,-1.365783190488938886e-06,9.994681934708521398e-01,1.466236325785299447e-03,1.466236325785299447e-03,-6.851080874039920779e-10,-1.263810796338977994e-06,-1.263810796338977994e-06,2.141194326776521842e-08
3.891368807159937271e-01,-3.777437072490500010e-10,-6.084783668508596239e-05,-1.238268947448409477e-06,9.983230184000563279e-01,9.584803553967630695e-04,9.584803553967630695e-04,-3.777437072490500010e-10,-1.238646691155658561e-06,9.983267343401297511e-01,9.634349421613856842e-04,9.634349421613856842e-04,-6.277034779359912317e-10,-5.319176749972579404e-07,-5.319176749972579404e-07,2.813301150712780530e-08
3.914394658089878076e-01,-3.343159049988308805e-10,-7.147471906058548903e-05,-1.085086375549824773e-06,9.973087118216644731e-01,3.654931027276911527e-06,3.654931027276911527e-06,-3.343159049988308805e-10,-1.085420691454823665e-06,9.973119680837387868e-01,7.996613793096206185e-06,7.996613793096206185e-06,-5.554501989615232774e-10,-2.455481331097833337e-07,-2.455481331097833337e-07,3.428444966694362328e-08
3.937420509019818327e-01,-2.829546033117654493e-10,-8.018845456791320295e-05,-9.096025523371293685e-07,9.964413454063782982e-01,-7.719610120705529353e-04,-7.719610120705529353e-04,-2.829546033117654493e-10,-9.098855069404411006e-07,9.964440750628991150e-01,-7.683214700427911260e-04,-7.683214700427911260e-04,-4.700236653555579885e-10,-4.885869951361410790e-07,-4.885869951361410790e-07,3.955487699882131692e-08
3.960446359949758577e-01,-2.250006483053704842e-10,-8.656535998004006183e-05,-7.167649998659978522e-07,9.957370526518430909e-01,-8.595159162972739906e-04,-8.595159162972739906e-04,-2.250006483053704842e-10,-7.169900005143031755e-07,9.957392036218446485e-01,-8.566479562952168279e-04,-8.566479562952168279e-04,-3.737691782781769846e-10,-9.968610365757662454e-07,-9.968610365757662454e-07,4.369297978297630179e-08
3.983472210879699382e-01,-1.621075833799674600e-10,-9.048043540701477866e-05,-5.121690185324702134e-07,9.952071804109644537e-01,-1.916074646431826503e-04,-1.916074646431826503e-04,-1.621075833799674600e-10,-5.123311261158501693e-07,9.952087174043428019e-01,-1.895581401387192496e-04,-1.895581401387192496e-04,-2.694454343897760074e-10,-1.330013090697677555e-06,-1.330013090697677555e-06,4.659928806861558313e-08
4.006498061809639633e-01,-9.601867000972532043e-11,-9.211188154390738349e-05,-3.013297168533491010e-07,9.948581164778194097e-01,8.206068517405232547e-04,8.206068517405232547e-04,-9.601867000972532043e-11,-3.014257355233588480e-07,9.948590207550259690e-01,8.218125546826166765e-04,8.218125546826166765e-04,-1.598470968626205454e-10,-1.152009534245238068e-06,-1.152009534245238068e-06,4.833437722359662633e-08
4.029523912739580438e-01,-2.835155777094986153e-11,-9.178799094121477991e-05,-8.913722693402742503e-08,9.946916915682268989e-01,1.549516194505028968e-03,1.549516194505028968e-03,-2.835155777094986153e-11,-8.916557849179837732e-08,9.946919590649623277e-01,1.549872856818996060e-03,1.549872856818996060e-03,-4.751165749906521129e-11,-4.432331489035647898e-07,-4.432331489035647898e-07,4.904234646406749550e-08
4.052549763669520688e-01,3.949740837481023323e-11,-8.977747091213462245e-05,1.202450003405564016e-07,9.947058583859226255e-01,1.543716620531565683e-03,1.543716620531565683e-03,3.949740837481023323e-11,1.202844977489312026e-07,9.947054975324294279e-01,1.543235482540570008e-03,1.543235482540570008e-03,6.534527641878028234e-11,4.869262618076094093e-07,4.869262618076094093e-07,4.884034855349501380e-08
4.075575614599460939e-01,1.062952211036544918e-10,-8.615322217088557057e-05,3.230611570875998800e-07,9.948952531901446017e-01,8.055085788148493757e-04,8.055085788148493757e-04,1.062952211036544918e-10,3.231674523087035099e-07,9.948942836877876505e-01,8.042159090056145380e-04,8.042159090056145380e-04,1.766686578976444996e-10,1.191781680900710062e-06,1.191781680900710062e-06,4.774338764730601312e-08
4.098601465529401744e-01,1.708217303760022513e-10,-8.080779560194002904e-05,5.154988994775039252e-07,9.952513908346597438e-01,-2.158225849738335141e-04,-2.158225849738335141e-04,1.708217303760022513e-10,5.156697212078799426e-07,9.952498438254960833e-01,-2.178852638586650250e-04,-2.178852638586650250e-04,2.843173708531273820e-10,1.361738955821359151e-06,1.361738955821359151e-06,4.566886692176750509e-08
4.121627316459341994e-01,2.317413800913582352e-10,-7.360221017873736090e-05,6.934273963460881992e-07,9.957625294283750650e-01,-9.053519783797043868e-04,-9.053519783797043868e-04,2.317413800913582352e-10,6.936591377261795818e-07,9.957604484509618992e-01,-9.081266149306091310e-04,-9.081266149306091310e-04,3.859190318129962873e-10,1.011116107476880215e-06,1.011116107476880215e-06,4.251460339158476390e-08
4.144653167389282800e-01,2.875931707959959488e-10,-6.454952679411917209e-05,8.525413930812404191e-07,9.964134840651971414e-01,-8.608192169185611021e-04,-8.608192169185611021e-04,2.875931707959959488e-10,8.528289862520363692e-07,9.964109255782384045e-01,-8.642305328635692526e-04,-8.642305328635692526e-04,4.789427008271072363e-10,4.641360852598708846e-07,4.641360852598708846e-07,3.825934115056869401e-08
4.167679018319223050e-01,3.369183716884880484e-10,-5.391807959702469872e-05,9.888544163812258080e-07,9.971857252180928999e-01,-1.350722170565963535e-04,-1.350722170565963535e-04,3.369183716884880484e-10,9.891913347529143526e-07,9.971827576440885910e-01,-1.390289823956080025e-04,-1.390289823956080025e-04,5.609672504768716184e-10,1.518307258131035998e-07,1.518307258131035998e-07,3.302297433450198861e-08
4.190704869249163300e-01,3.784599831215540884e-10,-4.219290356702708601e-05,1.099269809965011155e-06,9.980579425020409401e-01,8.021937726865466722e-04,8.021937726865466722e-04,3.784599831215540884e-10,1.099648269948132786e-06,9.980546435572310582e-01,7.977951796067541800e-04,7.977951796067541800e-04,6.300028921440315167e-10,3.466054521236315237e-07,3.466054521236315237e-07,2.705031420620140110e-08
4.213730720179104106e-01,4.113252569118163542e-10,-2.992158804249511997e-05,1.181916500458023108e-06,9.990069927634024349e-01,1.354769194283583604e-03,1.354769194283583604e-03,4.113252569118163542e-10,1.182327825714934901e-06,9.990034457799252809e-01,1.350039882980723837e-03,1.350039882980723837e-03,6.846932946928982748e-10,9.966391691214643253e-07,9.966391691214643253e-07,2.062946313471317639e-08
4.236756571109044356e-01,4.350264657990564886e-10,-1.753826914700579653e-05,1.236083325433792127e-06,1.000008944798491228e+00,1.162102100148857450e-03,1.162102100148857450e-03,4.350264657990564886e-10,1.236518351899591247e-06,1.000005235243435431e+00,1.157156026741259060e-03,1.157156026741259060e-03,7.243000185526906199e-10,1.758773409051291653e-06,1.758773409051291653e-06,1.399441112021311594e-08
4.259782422038984606e-01,4.493884512127648149e-10,-5.267750478480265905e-06,1.261824126904938228e-06,1.001039901121485887e+00,3.139711438526601099e-04,3.139711438526601099e-04,4.493884512127648149e-10,1.262273515356151022e-06,1.001036114300939861e+00,3.089220497912355278e-04,3.089220497912355278e-04,7.485007002085792432e-10,2.206980464676284733e-06,2.206980464676284733e-06,7.268743675716167390e-09
4.282808272968925412e-01,4.543885386908440740e-10,6.840757543348864542e-06,1.259489507443639775e-06,1.002076429184173723e+00,-7.081988846683720312e-04,-7.081988846683720312e-04,4.543885386908440740e-10,1.259943895982330670e-06,1.002072649352485856e+00,-7.132386602523013361e-04,-7.132386602523013361e-04,7.571379209805354231e-10,2.088462927298480307e-06,2.088462927298480307e-06,4.805095996410837523e-10
4.305834123898865662e-01,4.500294245881404334e-10,1.877963886580697465e-05,1.229464599874098250e-06,1.003095670401400685e+00,-1.323024225873494723e-03,-1.323024225873494723e-03,4.500294245881404334e-10,1.229914629298686359e-06,1.003091980657512705e+00,-1.327943884390689420e-03,-1.327943884390689420e-03,7.500755092737550829e-10,1.473380140755860551e-06,1.473380140755860551e-06,-6.365117320913655823e-09
4.328859974828805912e-01,4.363198420526575920e-10,3.043530030456166336e-05,1.172250235119348408e-06,1.004075372060379223e+00,-1.195719990785331852e-03,-1.195719990785331852e-03,4.363198420526575920e-10,1.172686554961400971e-06,1.004071854000714303e+00,-1.200410737005177435e-03,-1.200410737005177435e-03,7.272453140494473241e-10,7.105868539422111593e-07,7.105868539422111593e-07,-1.320230437907587161e-08
4.351885825758746718e-01,4.133691181188995725e-10,4.151713644494167173e-05,1.088809759935354760e-06,1.004994104919350928e+00,-4.329529355656996296e-04,-4.329529355656996296e-04,4.133691181188995725e-10,1.089223129053473643e-06,1.004990837249963853e+00,-4.373098280819135157e-04,-4.373098280819135157e-04,6.888479208345832516e-10,2.187106053660710187e-07,2.187106053660710187e-07,-1.986149856091072494e-08
4.374911676688686968e-01,3.815323459405708698e-10,5.160371286749773905e-05,9.809453157521679617e-07,1.005831787240749620e+00,4.861720767704172191e-04,4.861720767704172191e-04,3.815323459405708698e-10,9.813268480981084525e-07,1.005828843260205385e+00,4.822467693780248081e-04,4.822467693780248081e-04,6.355776944831691374e-10,2.388006369109897301e-07,2.388006369109897301e-07,-2.609227593367519432e-08
4.397937527618627773e-01,3.415134183221530254e-10,6.027633468019359664e-05,8.514551091328120348e-07,1.006570426521062211e+00,9.971983982615547325e-04,9.971983982615547325e-04,3.415134183221530254e-10,8.517966225511342354e-07,1.006567871131194503e+00,9.937912117713501841e-04,9.937912117713501841e-04,5.687293052790911164e-10,6.950024175352535619e-07,6.950024175352535619e-07,-3.163789422398594598e-08
4.420963378548568024e-01,2.943590359653935980e-10,6.726065373039897296e-05,7.039565754955526837e-07,1.007194839278937826e+00,7.828091269480559958e-04,7.828091269480559958e-04,2.943590359653935980e-10,7.042509345315181207e-07,1.007192726526134230e+00,7.799921232099299656e-04,7.799921232099299656e-04,4.901137783953699709e-10,1.243387962998868458e-06,1.243387962998868458e-06,-3.631769500831948489e-08
4.443989229478508274e-01,2.413406148124608522e-10,7.249588052496427838e-05,5.424545527467981242e-07,1.007693101587856299e+00,-4.448598754299806540e-05,-4.448598754299806540e-05,2.413406148124608522e-10,5.426958933616105811e-07,1.007691473500176293e+00,-4.665677111644451027e-05,-4.665677111644451027e-05,4.018222661316141720e-10,1.477343205649700262e-06,1.477343205649700262e-06,-4.007057374939391242e-08
4.467015080408449079e-01,1.837842689951612905e-10,7.609639744055534489e-05,3.708735082002820040e-07,1.008056615717033866e+00,-1.012911134169084716e-03,-1.012911134169084716e-03,1.837842689951612905e-10,3.710572924692771762e-07,1.008055502545156523e+00,-1.014395363338961749e-03,-1.014395363338961749e-03,3.059597359091678127e-10,1.167188510148019490e-06,1.167188510148019490e-06,-4.293693995885669477e-08
4.490040931338389329e-01,1.229353873910258503e-10,7.823356216485101444e-05,1.927810439727578174e-07,1.008279868069627438e+00,-1.569330011843887707e-03,-1.569330011843887707e-03,1.229353873910258503e-10,1.929039793601488483e-07,1.008279289357689290e+00,-1.570101627761328342e-03,-1.570101627761328342e-03,2.044813642645244889e-10,3.941831261752876026e-07,3.941831261752876026e-07,-4.499269318993832004e-08
4.513066782268330135e-01,5.992029929521729325e-11,7.900925236413074767e-05,1.140866679739013543e-08,1.008360089707263985e+00,-1.399790062095095057e-03,-1.399790062095095057e-03,5.992029929521729325e-11,1.146858709668535235e-08,1.008360055301502634e+00,-1.399835936443481884e-03,-1.399835936443481884e-03,9.919882827231740835e-11,-4.970530442514678807e-07,-4.970530442514678807e-07,-4.627546723307359834e-08
4.536092633198270385e-01,-4.190898153535709602e-12,7.839342082648518358e-05,-1.700988579900175391e-07,1.008297039492791702e+00,-6.072678805624160455e-04,-6.072678805624160455e-04,-4.190898153535709602e-12,-1.701030488881710743e-07,1.008297549801938420e+00,-6.065874683668633170e-04,-6.065874683668633170e-04,-8.077155660080168953e-12,-1.097415615770484321e-06,-1.097415615770484321e-06,-4.674592636721845202e-08
4.559118484128210635e-01,-6.827432051948687285e-11,7.625765052533216824e-05,-3.484003045424908411e-07,1.008093014292087863e+00,3.525586633337296819e-04,3.525586633337296819e-04,-6.827432051948687285e-11,-3.484685788630103440e-07,1.008094059697824507e+00,3.539525376491817286e-04,3.539525376491817286e-04,-1.153686942520528091e-10,-1.166817019211784284e-06,-1.166817019211784284e-06,-4.630496181999102422e-08
